"One operator can have multiple reports per year (OPERATOR_ID, REPORT_YEAR, PARTA5COMMODITY, REPORT_NUMBER)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Records sorted by REPORT_YEAR, OPERATOR_ID, PARTA5COMMODITY, REPORT_NUMBER.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA2NAMEOFPARENT_COM,PARTA4NAMEOFCOMP,PARTA4STREET,PARTA4CITY,PARTA4STATE,PARTA4ZIP,PARTA5COMMODITY,PARTA7INTER,PARTA7INTRA,PARTBHCAOFFSHORE,PARTBHCAONSHORE,PARTBHCATOTAL,PARTCONNG,PARTCONPG,PARTCONSG,PARTCONHG,PARTCONLFG,PARTCONOG,PARTCOFFNG,PARTCOFFPG,PARTCOFFSG,PARTCOFFHG,PARTCOFFLFG,PARTCOFFOG,PARTCOGNAME,PARTCCHECK,PARTDTONCPB,PARTDTONCPC,PARTDTONCUB,PARTDTONCUC,PARTDTONCI,PARTDTONWI,PARTDTONP,PARTDTONC,PARTDTONO,PARTDTONTOTAL,PARTDTOFFCPB,PARTDTOFFCPC,PARTDTOFFCUB,PARTDTOFFCUC,PARTDTOFFCI,PARTDTOFFWI,PARTDTOFFP,PARTDTOFFC,PARTDTOFFO,PARTDTOFFTOTAL,PARTDTCPBTOTAL,PARTDTCPCTOTAL,PARTDTCUBTOTAL,PARTDTCUCTOTAL,PARTDTCITOTAL,PARTDTWITOTAL,PARTDTPTOTAL,PARTDTCTOTAL,PARTDTOTOTAL,PARTDTTOTAL,PARTDGONTACPB,PARTDGONTACPC,PARTDGONTACUB,PARTDGONTACUC,PARTDGONTACI,PARTDGONTAWI,PARTDGONTAP,PARTDGONTAC,PARTDGONTAO,PARTDGONATOTAL,PARTDGONTBCPB,PARTDGONTBCPC,PARTDGONTBCUB,PARTDGONTBCUC,PARTDGONTBCI,PARTDGONTBWI,PARTDGONTBP,PARTDGONTBC,PARTDGONTBO,PARTDGONBTOTAL,PARTDGOFFCPB,PARTDGOFFCPC,PARTDGOFFCUB,PARTDGOFFCUC,PARTDGOFFCI,PARTDGOFFWI,PARTDGOFFP,PARTDGOFFC,PARTDGOFFO,PARTDGOFFTOTAL,PARTDGCPBTOTAL,PARTDGCPCTOTAL,PARTDGCUBTOTAL,PARTDGCUCTOTAL,PARTDGCITOTAL,PARTDGWITOTAL,PARTDGPTOTAL,PARTDGCTOTAL,PARTDGOTOTAL,PARTDGTOTAL,PARTDCPBTOTAL,PARTDCPCTOTAL,PARTDCUBTOTAL,PARTDCUCTOTAL,PARTDCITOTAL,PARTDWITOTAL,PARTDPTOTAL,PARTDCTOTAL,PARTDOTOTAL,PARTDTOTALMILES,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,FORM_REV
08/01/22,2011,20120403,24464,10035,"POSTROCK KPC PIPELINE, LLC",POSTROCK ENERGY CORPORATION,"POSTROCK KPC PIPELINE, LLC","210 PARK AVENUE, SUITE 2750",HOUSTON,OK,73102,Natural Gas,"KANSAS, MISSOURI, OKLAHOMA",,0,21,21,10712922,0,0,0, ,0,,,,, ,,,No,0,1117,0,0,0,0,0,0,0,1117,0,0,0,0,0,0,0,0,0,0,0,1117,0,0,0,0,0,0,0,1117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1117,0,0,0,0,0,0,0,1117,INITIAL,3/8/12,3/8/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120443,24512,11017,ATMOS ENERGY CORPORATION - TRANS LOUISIANA GAS PIPELINE,,Atmos Energy Corporation,5430 LBJ FREEWAY,DALLAS,TX,75240,Natural Gas,,LOUISIANA,0,5,5,,,,, ,,,,,, ,,,Yes,0,46,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,46,INITIAL,3/9/12,3/9/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120821,25401,11032,LACLEDE GAS CO,,Laclede Gas Company,720 Olive St.,,MO,63101,Natural Gas,,MISSOURI,0,131,131,,,,, ,,,,,, ,,,Yes,0,222,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,222,INITIAL,3/15/12,3/15/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120965,33698,11080,"LAGRANGE GAS DEPT, CITY OF",,City of LaGrange,200 RIDLEY AVENUE,LAGRANGE,GA,30240,Landfill Gas,,GEORGIA,,,,,,,, ,,,,,, ,,,Yes,0,0,0,0,0,0,10.1,0,0,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1,0,0,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1,0,0,10,SUPPLEMENTAL,3/16/12,2/22/18,7100.2-1 (Rev. 10-2014)
08/01/22,2011,20120183,24226,11104,"LAKELAND, CITY OF (EX. LAKELAND UTILITIES, CITY OF",,City of Lakeland,501 EAST LEMON STREET,LAKELAND,FL,33801,Natural Gas,,FLORIDA,0,10,10,16.746,,,, ,,,,,, ,,,No,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,SUPPLEMENTAL,2/28/12,2/28/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20131138,27274,11175,"LAMAR UTILITIES BOARD, CITY OF",,Lamar Light and Power,100 NORTH SECOND STREET,LAMAR,CO,81052,Natural Gas,COLORADO,,,,,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,31,0,31,0,0,0,0,0,0,0,31,INITIAL,7/18/13,7/18/13,7100.2-1 (Rev. 12-2012)
08/01/22,2011,20120051,24056,11240,"LAS CRUCES, CITY OF",,City of Las Cruces,680 MOTEL BLVD,LAS CRUCES,NM,88004,Natural Gas,,NEW MEXICO,0,0,0,,,,, ,,,,,, ,,,Yes,0,20,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,INITIAL,2/7/12,2/7/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20142455,28857,11251,LAUREL FUEL CO,,Laurel Fuel Company,P.O. BOX 9998,JACKSON,MS,39286-0998,Natural Gas,,MISSISSIPPI,,,,3862,,,,,,,,,,,,,No,0,77.42,0,0,0,0,0,0,0,77.42,0,0,0,0,0,0,0,0,0,0,0,77.42,0,0,0,0,0,0,0,77.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.42,0,0,0,0,0,0,0,77,INITIAL,7/9/14,7/9/14,7100.2-1 (Rev. 12-2012)
08/01/22,2011,20121084,25809,11272,LAVACA PIPELINE CO,,Lavaca Pipeline,"103 FANNIN ROAD, PO BOX 769",POINT COMFORT,TX,77978,Natural Gas,,TEXAS,0,0.16,0.16,37166.195,0,0,0, ,0,0,0,0,0, ,0,,No,0,22.44,0,0,0,0,0,0,0,22.44,0,0,0,0,0,0,0,0,0,0,0,22.44,0,0,0,0,0,0,0,22.44,0,0,0,0,0,0,0,0,0,0,0,56.34,0,0,0,0,0,0,0,56.34,0,22.52,0,0,0,0,0,0,0,22.52,0,78.86,0,0,0,0,0,0,0,78.86,0,101.3,0,0,0,0,0,0,0,101,INITIAL,6/15/12,6/15/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20121138,26251,11360,"LEFORS GAS DEPT, CITY OF",,City of Lefors,101 N. COURT,LEFORS,TX,79054,Natural Gas,,TEXAS,0,0,0,,,,, ,,,,,, ,,,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUPPLEMENTAL,10/3/12,5/6/13,7100.2-1 (Rev. 12-2012)
08/01/22,2011,20120501,25053,11384,LENOX MUNICIPAL GAS SYSTEM,,City of Lenox,200 South Main,,IA,50851,Natural Gas,,IOWA,0,0,0,0,,,, ,,,,,, ,,,No,0,20,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,INITIAL,3/12/12,3/12/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120594,25156,11713,KEYSPAN ENERGY DELIVERY - LONG ISLAND,National Grid,National Grid,40 Sylvan Rd.,MELVILLE,MA,02451-1120,Natural Gas,,NEW YORK,0,134.99,134.99,,,,, ,,,,,, ,,,Yes,0,134.99,0,0,0,0,0,0,0,134.99,0,0,0,0,0,0,0,0,0,0,0,134.99,0,0,0,0,0,0,0,134.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.99,0,0,0,0,0,0,0,135,INITIAL,3/13/12,3/13/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20121102,25841,11760,LORIMOR MUNICIPAL GAS SYSTEM,,Lorimor Municipal Gas System,503 Main Streeet,LORIMOR,IA,50149-0125,Natural Gas,,IOWA,0,0,0,,,,, ,,,,,, ,,,Yes,0,4.25,0,0,0,0,0,0,0,4.25,0,0,0,0,0,0,0,0,0,0,0,4.25,0,0,0,0,0,0,0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,0,0,0,0,0,0,0,4,INITIAL,7/5/12,7/5/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120445,24514,11800,ATMOS ENERGY CORPORATION - LOUISIANA,,Atmos Energy Corporation,5430 LBJ FREEWAY,DALLAS,TX,75240,Natural Gas,,LOUISIANA,0,6.9,6.9,,,,, ,,,,,, ,,,Yes,0,20.5,0,0,0,0,0,0,0,20.5,0,0,0,0,0,0,0,0,0,0,0,20.5,0,0,0,0,0,0,0,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5,0,0,0,0,0,0,0,21,INITIAL,3/9/12,3/9/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120538,25092,11820,"BRIDGELINE HOLDINGS, LP",,"Bridgeline Holdings, L.P.","4800 Fouirnace Rd., Bellaire, TX",LAFAYETTE,TX,77401-2324,Natural Gas,,LOUISIANA,0,27.3,27.3,307476,,,, ,,0,,,, ,,,No,0,1011.1,0,0,0,0,0,0,0,1011.1,0,3,0,0,0,0,0,0,0,3,0,1014.1,0,0,0,0,0,0,0,1014.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1014.1,0,0,0,0,0,0,0,1014,INITIAL,3/12/12,3/12/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120236,26714,11824,LOUISVILLE GAS & ELECTRIC CO,LG&E and KU Energy LLC,Louisville Gas and Electric Company,220 W Main Street # 1400,LOUISVILLE,KY,40202-5301,Natural Gas,,"INDIANA, KENTUCKY",0,39.162,39.162,,,,, ,,,,,, ,,,Yes,7.93,366.07,9.05,0.926,0,0,2.509,0,0,386.485,0,0,0,0,0,0,0,0,0,0,7.93,366.07,9.05,0.926,0,0,2.509,0,0,386.485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.93,366.07,9.05,0.926,0,0,2.509,0,0,386,SUPPLEMENTAL,3/1/12,6/13/13,7100.2-1 (Rev. 12-2012)
08/01/22,2011,20120587,25148,11856,COLONIAL GAS CO - LOWELL DIV,National Grid,National Grid,40 Sylvan Rd.,LOWELL,MA,02451-1120,Natural Gas,,MASSACHUSETTS,0,6.343,6.343,,,,, ,,,,,, ,,,Yes,0,6.343,0,0,0,0,0,0,0,6.343,0,0,0,0,0,0,0,0,0,0,0,6.343,0,0,0,0,0,0,0,6.343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.343,0,0,0,0,0,0,0,6,INITIAL,3/13/12,3/13/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120689,25897,11885,LUBBOCK POWER & LIGHT,,LUBBOCK POWER & LIGHT,1301 BROADWAY,LUBBOCK,TX,79401,Natural Gas,,TEXAS,0,0,0,1673.93,,,, ,,,,,, ,,,No,0,6.2,0,0,0,0,0,0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,6.2,0,0,0,0,0,0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,0,0,0,0,0,0,0,6,SUPPLEMENTAL,3/14/12,9/11/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120633,25198,12059,M H M PIPELINE CO INC,,"MHM Pipeline Co., Inc.","18333 PRESTON ROAD, SUITE 188",DALLAS,TX,75252,Natural Gas,,TEXAS,0,0,0,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.5,0.5,0,0,0,0,0,0,0,2,1.5,0.5,0,0,0,0,0,0,0,2,INITIAL,3/13/12,3/13/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120618,25181,12102,MANNING NATURAL GAS DEPT,,Manning Natural Gas Dept.,715 3RD STREET,MANNING,IA,51455,Natural Gas,,IOWA,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,,No,0,1,0,0,0,0,9,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,10,INITIAL,3/13/12,3/13/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120042,24045,12125,MARATHON OIL COMPANY,Marathon Oil Corporation,Marathon Oil Company,5555 San Felipe Road,ANCHORAGE,TX,77056,Natural Gas,,"ALASKA, TEXAS, UTAH",0,0.4,0.4,23900,,,, ,,,,,, ,,,No,0,29.5,0,0,0,0,0,0,0,29.5,0,0,0,0,0,0,0,0,0,0,0,29.5,0,0,0,0,0,0,0,29.5,0,4.4,0,0,0,0,0,0,0,4.4,0,2.5,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,6.9,0,0,0,0,0,0,0,6.9,0,36.4,0,0,0,0,0,0,0,36,INITIAL,2/2/12,2/2/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120724,25296,12180,MARSHALL COUNTY GAS DISTRICT,,Marshall County Gas District,1243 Gunter Ave.,GUNTERSVILLE,AL,35976,Natural Gas,,ALABAMA,0,5.5,5.5,,,,, ,,,,,, ,,,Yes,0,85,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,85,INITIAL,3/14/12,3/14/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20121078,25801,12303,MCMORAN OIL & GAS CO,,McMoRan Oil & Gas LLC,1615 POYDRAS STREET,NEW ORLEANS,LA,70112,Natural Gas,,LOUISIANA,0,0,0,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,0,0,0,0,0,0,0,10.5,0,10.5,0,0,0,0,0,0,0,10.5,0,10.5,0,0,0,0,0,0,0,11,INITIAL,6/11/12,6/11/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20121008,25636,12342,MEMPHIS LIGHT GAS & WATER DIVISION,,Memphis Light Gas and Water,P.O. BOX 430,MEMPHIS,TN,38101,Natural Gas,,TENNESSEE,0,62.52,62.52,,,,, ,,,,,, ,,,Yes,0,178.76,0,0,0,0,3.65,0,0,182.41,0,0,0,0,0,0,0,0,0,0,0,178.76,0,0,0,0,3.65,0,0,182.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.76,0,0,0,0,3.65,0,0,182,INITIAL,3/30/12,3/30/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120791,25365,12350,"CENTERPOINT ENERGY RESOURCES CORP., DBA CENTERPOINT ENERGY MINNESOTA GAS",,"CenterPoint Energy, Inc.",1111 Louisiana Street,MINNEAPOLIS,TX,77002,Natural Gas,,MINNESOTA,0,93.768,93.768,,,,, ,,,,,, ,,,Yes,1.747,194.419,0.063,0,0,0,0,0,0,196.229,0,0,0,0,0,0,0,0,0,0,1.747,194.419,0.063,0,0,0,0,0,0,196.229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.747,194.419,0.063,0,0,0,0,0,0,196,INITIAL,3/14/12,3/14/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120813,25390,12390,METROPOLITAN UTILITIES DISTRICT,,Metropolitan Utilities District,1723 Harney St,OMAHA,NE,68102,Natural Gas,,NEBRASKA,0,0,0,,,,, ,,,,,, ,,,Yes,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,INITIAL,3/15/12,3/15/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20121042,25721,12395,METRO GAS CO,,Metro Gas Co.,107 S. BROADWAY,EDMOND,OK,73034,Natural Gas,,OKLAHOMA,0,0,0,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0.75,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0.75,0,0,1.5,0,0.75,0,0,0,0,0.75,0,0,2,INITIAL,4/27/12,4/27/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120921,25513,12408,MICHIGAN CONSOLIDATED GAS CO (MICHCON),DTE Energy,DTE Energy,One Energy Plaza,DETROIT,MI,48226,Natural Gas,MICHIGAN,MICHIGAN,0,348,348,441647,0,0,0, ,0,0,0,0,0, ,0,,No,0,2196,0,29,0,0,0,0,0,2225,0,0,0,0,0,0,0,0,0,0,0,2196,0,29,0,0,0,0,0,2225,0,52,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,52,0,2248,0,29,0,0,0,0,0,2277,INITIAL,3/15/12,3/15/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120488,25785,12420,MICHIGAN GAS UTILITIES CO,"Integrys Energy Group, Inc",Michigan Gas Utilities Corporation,899 S TELEGRAPH ROAD,MONROE,MI,48161,Natural Gas,,MICHIGAN,0,6.6,6.6,,,,, ,,,,,, ,,,Yes,0,148.1,0,0,0,0,0,0,0,148.1,0,0,0,0,0,0,0,0,0,0,0,148.1,0,0,0,0,0,0,0,148.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.1,0,0,0,0,0,0,0,148,SUPPLEMENTAL,3/11/12,5/29/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120507,25059,12455,MIDLAND COGENERATION VENTURE,,Consumers Energy,1945 W. PARNALL ROAD,JACKSON,MI,49201,Natural Gas,,MICHIGAN,0,0.8,0.8,37692,,,, ,,,,,, ,,,No,0,29,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,29,INITIAL,3/12/12,3/12/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120865,25452,12462,"AMERICAN MIDSTREAM (MIDLA), LLC",,"American Midstream Partners, LP","1614 15TH STREET, SUITE 300",DENVER,CO,80202,Natural Gas,"LOUISIANA, MISSISSIPPI",,0,4.96,4.96,15572.184,,,, ,,0,,,, ,,,No,170,184,0,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0,170,184,0,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,9,170,193,0,0,0,0,0,0,0,363,INITIAL,3/15/12,3/15/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120289,26231,12479,MIDWEST ENERGY INC,,"Midwest Energy, Inc.",PO BOX 898 1330 CANTERBURY,HAYS,KS,67601,Natural Gas,,KANSAS,0,0.23,0.23,1209,,,,,,,,,,,,,No,0,59,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,59,SUPPLEMENTAL,3/5/12,4/30/13,7100.2-1 (Rev. 12-2012)
08/01/22,2011,20120685,25254,12498,MIDWESTERN GAS TRANSMISSION CO,ONEOK Partners,ONEOK Partners,100 West Fifth Street,TULSA,OK,741212089,Natural Gas,"ILLINOIS, INDIANA, KENTUCKY, TENNESSEE",,0,5.1,5.1,120387,,,, ,,,,,, ,,,No,0,399.6,0,0,0,0,0,0,0,399.6,0,0,0,0,0,0,0,0,0,0,0,399.6,0,0,0,0,0,0,0,399.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399.6,0,0,0,0,0,0,0,400,INITIAL,3/14/12,3/14/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120416,24482,12576,CENTERPOINT ENERGY - MISSISSIPPI RIVER GAS TRANSMISSION CORP,,CenterPoint Energy,1111 LOUISIANA STREET,HOUSTON,TX,77002,Natural Gas,"ARKANSAS, ILLINOIS, LOUISIANA, MISSOURI, TEXAS",,0,76.316,76.316,302361,,,, ,,,,,, ,,,No,14.4,1650.776,0,0,0,0,0,0,0,1665.176,0,0,0,0,0,0,0,0,0,0,14.4,1650.776,0,0,0,0,0,0,0,1665.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1650.776,0,0,0,0,0,0,0,1665,INITIAL,3/9/12,3/9/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120557,25757,12582,ATMOS ENERGY CORPORATION - MISSISSIPPI,Atmos Energy Corporation,Atmos Energy Corporation,5430 LBJ Freeway,,TX,75240,Natural Gas,,MISSISSIPPI,0,37.8,37.8,,,,, ,,,,,, ,,,Yes,0,297.4,0,0,0,0,0,0,0,297.4,0,0,0,0,0,0,0,0,0,0,0,297.4,0,0,0,0,0,0,0,297.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.4,0,0,0,0,0,0,0,297,SUPPLEMENTAL,3/12/12,5/16/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120549,25104,12606,THE EMPIRE DISTRICT GAS COMPANY,THE EMPIRE DISTRICT ELECTRIC COMPANY,The Empire District Gas Company,602 JOPLIN STREET,JOPLIN,MO,64801,Natural Gas,,MISSOURI,0,0,0,,,,, ,,,,,, ,,,Yes,0,87,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,87,INITIAL,3/12/12,3/12/12,7100.2-1 (Rev. 06-2011)
