"One operator can have multiple reports per year (OPERATOR_ID, REPORT_YEAR, PARTA5COMMODITY, REPORT_NUMBER)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Records sorted by REPORT_YEAR, OPERATOR_ID, PARTA5COMMODITY, REPORT_NUMBER.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA4STREET,PARTA4CITY,PARTA4STATE,PARTA4ZIP,PARTA5COMMODITY,PARTA7INTER,PARTA7INTRA,PARTBHCAONSHORE,PARTB192MILESON,PARTBCLASS34MILESON,PARTBCLASS12MILESON,PARTBHCAOFFSHORE,PARTB192MILESOFF,PARTBCLASS34MILESOFF,PARTBCLASS12MILESOFF,PARTBHCATOTAL,PARTB192MILESTOTAL,PARTBCLASS34MILESTOTAL,PARTBCLASS12MILESTOTAL,PARTB1SMEM1,PARTB1SMEM2,PARTB1SMET,PARTB1RRM1,PARTB1RRM2,PARTB1RRT,PARTB1QUANM1,PARTB1QUANM2,PARTB1QUANT,PARTB1PROBM1,PARTB1PROBM2,PARTB1PROBT,PARTB1SBM1,PARTB1SBM2,PARTB1SBT,PARTB1OTHM1,PARTB1OTHM2,PARTB1OTHT,PARTB1M1T,PARTB1M2T,PARTB1MT,PARTCONNG,PARTCONPG,PARTCONSG,PARTCONHG,PARTCONLFG,PARTCONOG,PARTCOFFNG,PARTCOFFPG,PARTCOFFSG,PARTCOFFHG,PARTCOFFLFG,PARTCOFFOG,PARTCOGNAME,PARTCCHECK,PARTDTONCPB,PARTDTONCPC,PARTDTONCUB,PARTDTONCUC,PARTDTONCI,PARTDTONWI,PARTDTONP,PARTDTONC,PARTDTONO,PARTDTONTOTAL,PARTDTOFFCPB,PARTDTOFFCPC,PARTDTOFFCUB,PARTDTOFFCUC,PARTDTOFFCI,PARTDTOFFWI,PARTDTOFFP,PARTDTOFFC,PARTDTOFFO,PARTDTOFFTOTAL,PARTDTCPBTOTAL,PARTDTCPCTOTAL,PARTDTCUBTOTAL,PARTDTCUCTOTAL,PARTDTCITOTAL,PARTDTWITOTAL,PARTDTPTOTAL,PARTDTCTOTAL,PARTDTOTOTAL,PARTDTTOTAL,PARTDGONTACPB,PARTDGONTACPC,PARTDGONTACUB,PARTDGONTACUC,PARTDGONTACI,PARTDGONTAWI,PARTDGONTAP,PARTDGONTAC,PARTDGONTAO,PARTDGONATOTAL,PARTDGONTBCPB,PARTDGONTBCPC,PARTDGONTBCUB,PARTDGONTBCUC,PARTDGONTBCI,PARTDGONTBWI,PARTDGONTBP,PARTDGONTBC,PARTDGONTBO,PARTDGONBTOTAL,PARTDGONTCCPB,PARTDGONTCCPC,PARTDGONTCCUB,PARTDGONTCCUC,PARTDGONTCCI,PARTDGONTCWI,PARTDGONTCP,PARTDGONTCC,PARTDGONTCO,PARTDGONCTOTAL,PARTDGOFFCPB,PARTDGOFFCPC,PARTDGOFFCUB,PARTDGOFFCUC,PARTDGOFFCI,PARTDGOFFWI,PARTDGOFFP,PARTDGOFFC,PARTDGOFFO,PARTDGOFFTOTAL,PARTDGCPBTOTAL,PARTDGCPCTOTAL,PARTDGCUBTOTAL,PARTDGCUCTOTAL,PARTDGCITOTAL,PARTDGWITOTAL,PARTDGPTOTAL,PARTDGCTOTAL,PARTDGOTOTAL,PARTDGTOTAL,PARTDCPBTOTAL,PARTDCPCTOTAL,PARTDCUBTOTAL,PARTDCUCTOTAL,PARTDCITOTAL,PARTDWITOTAL,PARTDPTOTAL,PARTDCTOTAL,PARTDOTOTAL,PARTDTOTALMILES,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,FORM_REV
3/1/24,2022,20230307,42560,31372,TICONA POLYMERS INC,PO BOX 428,BISHOP,TX,78343,Natural Gas,,TEXAS,0.26,0.55,0,26.47,0,0,0,0,0.26,0.55,0,26.47,0,0,0,0,27.28,27.28,0,0,0,0,0,0,0,0,0,0,0,0,0,27.28,27.28,0,0,0,0,0,0,,,,,,,,No,0,27.28,0,0,0,0,0,0,0,27.28,0,0,0,0,0,0,0,0,0,0,0,27.28,0,0,0,0,0,0,0,27.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.28,0,0,0,0,0,0,0,27.28,SUPPLEMENTAL,3/1/23,3/14/23,7100.2-1 (Rev. 3-2022)
3/1/24,2022,20230063,41448,31389,"ALLIANCE ENERGY TRANSMISSIONS - SYRACUSE, LLC",110 EAST SENECA STREET,SHERRILL,NY,13461,Natural Gas,,NEW YORK,3.1,0,6.5,0,0,0,0,0,3.1,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,948.637,,,,,,,,,,,,,No,0,9.6,0,0,0,0,0,0,0,9.6,0,0,0,0,0,0,0,0,0,0,0,9.6,0,0,0,0,0,0,0,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6,0,0,0,0,0,0,0,9.6,INITIAL,2/4/23,2/4/23,7100.2-1 (Rev. 3-2022)
3/1/24,2022,20230422,41821,31390,OREGON STEEL MILLS,14400 N RIVERGATE,PORTLAND,OR,97203,Natural Gas,,OREGON,0,0,0,1.2,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,No,0,1.2,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,1.2,INITIAL,3/6/23,3/6/23,7100.2-1 (Rev. 3-2022)
3/1/24,2022,20230122,41509,31392,SUNFLOWER ELECTRIC POWER CORP,301 WEST 13TH STREET P.O. BOX 1020,HAYS,KS,67601,Natural Gas,,KANSAS,0,0,0.427,17.784,0,0,0,0,0,0,0.427,17.784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,879.8,,,,,,,,,,,,,No,0,18.211,0,0,0,0,0,0,0,18.211,0,0,0,0,0,0,0,0,0,0,0,18.211,0,0,0,0,0,0,0,18.211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.211,0,0,0,0,0,0,0,18.211,INITIAL,2/10/23,2/10/23,7100.2-1 (Rev. 3-2022)
3/1/24,2022,20231298,42761,31395,"BBT TENNESSEE RIVER, LLC","BLACK BEAR TRANSMSISION, LLC 1501 MCKINNEY, SUITE 800",HOUSTON,TX,77010,Natural Gas,,ALABAMA,0.601,2.757,8.536,26.78,0,0,0,0,0.601,2.757,8.536,26.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4846,,,,,,,,,,,,,No,0,38.674,0,0,0,0,0,0,0,38.674,0,0,0,0,0,0,0,0,0,0,0,38.674,0,0,0,0,0,0,0,38.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.674,0,0,0,0,0,0,0,38.674,INITIAL,3/15/23,3/15/23,7100.2-1 (Rev. 3-2022)
3/1/24,2022,20230417,41816,31406,FRONTIER NATURAL GAS COMPANY,110 PGW DR.,ELKIN,NC,28621,Natural Gas,,NORTH CAROLINA,13.25,55.3,2.39,67.5,0,0,0,0,13.25,55.3,2.39,67.5,0,0,0,0,13.25,13.25,0,0,0,0,0,0,0,0,0,0,0,0,0,13.25,13.25,,,,,,,,,,,,,,Yes,0,138.44,0,0,0,0,0,0,0,138.44,0,0,0,0,0,0,0,0,0,0,0,138.44,0,0,0,0,0,0,0,138.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.44,0,0,0,0,0,0,0,138.44,INITIAL,3/6/23,3/6/23,7100.2-1 (Rev. 3-2022)
3/1/24,2022,20230421,41820,31408,DALLAS PRODUCTION INC,9295 FM 2767,TYLER,TX,75708,Natural Gas,,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.028,0,0,0,0,0,0,0,17.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.028,0,0,0,0,0,0,0,17.028,0,17.028,0,0,0,0,0,0,0,17.028,INITIAL,3/6/23,3/6/23,7100.2-1 (Rev. 3-2022)
3/1/24,2022,20230016,41399,31416,CITY OF WALL LAKE,108 BOYER ST,WALL LAKE,IA,51466,Natural Gas,,IOWA,0,0,0,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,Yes,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,INITIAL,2/1/23,2/1/23,7100.2-1 (Rev. 3-2022)
3/1/24,2022,20231302,42765,31424,"BBT SIGCO INTRASTATE, LLC","BLACK BEAR TRANSMISSION, LLC 1501 MCKINNEY, SUITE 800",HOUSTON,TX,77010,Natural Gas,,LOUISIANA,0.805,1.809,0.397,32.794,0,0,0,0,0.805,1.809,0.397,32.794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5729,,,,,,,,,,,,,No,0,35.805,0,0,0,0,0,0,0,35.805,0,0,0,0,0,0,0,0,0,0,0,35.805,0,0,0,0,0,0,0,35.805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.805,0,0,0,0,0,0,0,35.805,INITIAL,3/15/23,3/15/23,7100.2-1 (Rev. 3-2022)
3/1/24,2022,20231304,42767,31425,"PALO DURO PIPELINES (TEXAS GATHERING), L.P.",3500 Maple Ave Suite 700,Dallas,TX,75219,Natural Gas,,"OKLAHOMA, TEXAS",0.86,2.55,0,225.8,0,0,0,0,0.86,2.55,0,225.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76611.09,,,,,,,,,,,,,No,0,229.22,0,0,0,0,0,0,0,229.22,0,0,0,0,0,0,0,0,0,0,0,229.22,0,0,0,0,0,0,0,229.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1498.09,0,0,0,0,0,0,0,1498.09,0,0,0,0,0,0,0,0,0,0,0,1498.09,0,0,0,0,0,0,0,1498.09,0,1727.31,0,0,0,0,0,0,0,1727.31,INITIAL,3/15/23,3/15/23,7100.2-1 (Rev. 3-2022)
3/1/24,2022,20231301,42764,31426,BBT ONSHORE PIPELINES LLC,"BLACK BEAR TRANSMISSION, LLC 1501 MCKINNEY, SUITE 800",HOUSTON,TX,77010,Natural Gas,,LOUISIANA,0.181,0,0.01,42.011,0,0,0,0,0.181,0,0.01,42.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,,,,,,,,,,,,,No,0,42.202,0,0,0,0,0,0,0,42.202,0,0,0,0,0,0,0,0,0,0,0,42.202,0,0,0,0,0,0,0,42.202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.202,0,0,0,0,0,0,0,42.202,INITIAL,3/15/23,3/15/23,7100.2-1 (Rev. 3-2022)
3/1/24,2022,20230671,42091,31430,MORTIMER PRODUCTION COMPANY,7701 BROADWAY STREET STE 200,SAN ANTONIO,TX,78209,Natural Gas,,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45,0,0,0,0,0,0,0,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45,0,0,0,0,0,0,0,3.45,0,3.45,0,0,0,0,0,0,0,3.45,INITIAL,3/10/23,3/10/23,7100.2-1 (Rev. 3-2022)
3/1/24,2022,20230709,42130,31439,HARDEE POWER PARTNERS LTD,6695 COUNTY RD 663 N,BOWLING GREEN,FL,33834,Natural Gas,,FLORIDA,9.9,0,0,0,0,0,0,0,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7908,,,,,,,,,,,,,No,0,9.9,0,0,0,0,0,0,0,9.9,0,0,0,0,0,0,0,0,0,0,0,9.9,0,0,0,0,0,0,0,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9,0,0,0,0,0,0,0,9.9,INITIAL,3/11/23,3/11/23,7100.2-1 (Rev. 3-2022)
3/1/24,2022,20230420,41819,31442,DOUGLAS PIPELINE CO,901 CASTLE SHANNON BLVD.,PITTSBURGH,PA,15234,Landfill Gas,,"PENNSYLVANIA, RHODE ISLAND, SOUTH CAROLINA",0,0,18,11.2,0,0,0,0,0,0,18,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,No,0,0.6,0,0,0,0,28.6,0,0,29.2,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,28.6,0,0,29.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,28.6,0,0,29.2,INITIAL,3/6/23,3/6/23,7100.2-1 (Rev. 3-2022)
3/1/24,2022,20230582,41991,31442,DOUGLAS PIPELINE CO,901 CASTLE SHANNON BLVD.,PITTSBURGH,PA,15234,Natural Gas,"PENNSYLVANIA, WEST VIRGINIA","IDAHO, MARYLAND, NEW JERSEY, OHIO, OKLAHOMA, PENNSYLVANIA, SOUTH CAROLINA, UTAH",1.1,0.57,8.58,60.65,0,0,0,0,1.1,0.57,8.58,60.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,No,0,63.9,0,0,0,0,7.02,0,0,70.92,0,0,0,0,0,0,0,0,0,0,0,63.9,0,0,0,0,7.02,0,0,70.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.9,0,0,0,0,7.02,0,0,70.92,INITIAL,3/9/23,3/9/23,7100.2-1 (Rev. 3-2022)
3/1/24,2022,20231429,42966,31443,"ALON USA, LP",P.O. BOX 1311,BIG SPRING,TX,79721,Natural Gas,,TEXAS,0.5,0,0,16,0,0,0,0,0.5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2605,0,0,0,0,0,,,,,,,,No,0,16.5,0,0,0,0,0,0,0,16.5,0,0,0,0,0,0,0,0,0,0,0,16.5,0,0,0,0,0,0,0,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5,0,0,0,0,0,0,0,16.5,INITIAL,4/29/23,4/29/23,7100.2-1 (Rev. 3-2022)
3/1/24,2022,20231120,42570,31451,KINDER MORGAN TEXAS PIPELINE CO,"1001 LOUISIANA ST, STE 1000",HOUSTON,TX,77002,Natural Gas,,TEXAS,262.205,209.532,34.717,1961.631,0,0,0,0,262.205,209.532,34.717,1961.631,0,0,0,0,262.205,262.205,0,0,0,0,0,0,0,0,0,0,0,0,0,262.205,262.205,2458818,0,0,0,0,0,0,0,0,0,0,0,,,0,2468.032,0,0.053,0,0,0,0,0,2468.085,0,0,0,0,0,0,0,0,0,0,0,2468.032,0,0.053,0,0,0,0,0,2468.085,0,7.06,0,0,0,0,0,0,0,7.06,0,2.759,0,0,0,0,0,0,0,2.759,0,445.6,0,0,0,0,0,0,0,445.6,0,0,0,0,0,0,0,0,0,0,0,455.419,0,0,0,0,0,0,0,455.419,0,2923.451,0,0.053,0,0,0,0,0,2923.504,INITIAL,3/14/23,3/14/23,7100.2-1 (Rev. 3-2022)
3/1/24,2022,20230735,42160,31470,VECTREN ENERGY DELIVERY OF OHIO,1111 LOUISIANA ST,HOUSTON,TX,77002,Natural Gas,,OHIO,44.596,32.661,15.404,139.366,0,0,0,0,44.596,32.661,15.404,139.366,0,0,0,0,44.596,44.596,0,0,0,0,0,0,0,0,0,0,0,0,0,44.596,44.596,,,,,,,,,,,,,,No,0,232.027,0,0,0,0,0,0,0,232.027,0,0,0,0,0,0,0,0,0,0,0,232.027,0,0,0,0,0,0,0,232.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.027,0,0,0,0,0,0,0,232.027,INITIAL,3/13/23,3/13/23,7100.2-1 (Rev. 3-2022)
3/1/24,2022,20230757,43082,31472,SCISSORTAIL ENERGY LLC,"1001 LOUISIANA ST, SUITE 1000",HOUSTON,TX,77002,Natural Gas,,OKLAHOMA,0,0,0,62.211,0,0,0,0,0,0,0,62.211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50572,,,,,,,,,,,,,No,0,62.211,0,0,0,0,0,0,0,62.211,0,0,0,0,0,0,0,0,0,0,0,62.211,0,0,0,0,0,0,0,62.211,0,2.224,0,7.118,0,0,1.75,0,0,11.092,0,23.941,0.925,3.654,0,0,2.98,0,0,31.5,2.554,277.912,0,29.242,0,0,6.274,0,0,315.982,0,0,0,0,0,0,0,0,0,0,2.554,304.077,0.925,40.014,0,0,11.004,0,0,358.574,2.554,366.288,0.925,40.014,0,0,11.004,0,0,420.785,SUPPLEMENTAL,3/13/23,8/29/23,7100.2-1 (Rev. 3-2022)
3/1/24,2022,20231139,42918,31477,CPN PIPELINE COMPANY,60 RIVER ROAD,RIO VISTA,CA,94571,Natural Gas,,"ARIZONA, CALIFORNIA, OREGON",13.6,7.7,28.4,70.5,0,0,0,0,13.6,7.7,28.4,70.5,12.9,0.9,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,0.9,13.8,187808,,,,,,,,,,,,,No,0,120.2,0,0,0,0,0,0,0,120.2,0,0,0,0,0,0,0,0,0,0,0,120.2,0,0,0,0,0,0,0,120.2,0,19.8,0,0,0,0,0,0,0,19.8,0,0,0,0,0,0,0,0,0,0,0,139.5,0,0,0,0,0,0,0,139.5,0,0,0,0,0,0,0,0,0,0,0,159.3,0,0,0,0,0,0,0,159.3,0,279.5,0,0,0,0,0,0,0,279.5,SUPPLEMENTAL,3/14/23,4/4/23,7100.2-1 (Rev. 3-2022)
3/1/24,2022,20230989,42428,31481,BANGOR NATURAL GAS CO.,498 MAINE AVENUE,BANGOR,ME,04401,Natural Gas,,MAINE,0,0.167,0.07,8.809,0,0,0,0,0,0.167,0.07,8.809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,Yes,0,9.046,0,0,0,0,0,0,0,9.046,0,0,0,0,0,0,0,0,0,0,0,9.046,0,0,0,0,0,0,0,9.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.046,0,0,0,0,0,0,0,9.046,INITIAL,3/14/23,3/14/23,7100.2-1 (Rev. 3-2022)
3/1/24,2022,20230503,41909,31485,ENBRIDGE OFFSHORE (GAS GATHERING) L.L.C.,915 NORTH ELDRIDGE PARKWAY,HOUSTON,TX,77079,Natural Gas,"LOUISIANA, OCS-Gulf of Mexico",,0.62,0.95,0,32.41,0,0,0,159.82,0.62,0.95,0,192.23,0,0,0,0,0,0,0,0.62,0.62,0,0,0,0,0,0,0,0,0,0,0.62,0.62,,,,,,,216414,,,,,,,No,0,33.98,0,0,0,0,0,0,0,33.98,0,159.82,0,0,0,0,0,0,0,159.82,0,193.8,0,0,0,0,0,0,0,193.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.05,0,0,0,0,0,0,0,201.05,0,201.05,0,0,0,0,0,0,0,201.05,0,394.85,0,0,0,0,0,0,0,394.85,INITIAL,3/8/23,3/8/23,7100.2-1 (Rev. 3-2022)
3/1/24,2022,20230815,42243,31486,MoGAS PIPELINE LLC,329 JOSEPHVILLE ROAD,WENTZVILLE,MO,63385,Natural Gas,"ILLINOIS, MISSOURI",,8.3,3.4,12.3,238.98,0,0,0,0,8.3,3.4,12.3,238.98,0,0,0,2.6,5.7,8.3,0,0,0,0,0,0,0,0,0,0,0,0,2.6,5.7,8.3,15356,,,,,,,,,,,,,No,0,262.98,0,0,0,0,0,0,0,262.98,0,0,0,0,0,0,0,0,0,0,0,262.98,0,0,0,0,0,0,0,262.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.98,0,0,0,0,0,0,0,262.98,INITIAL,3/13/23,3/13/23,7100.2-1 (Rev. 3-2022)
3/1/24,2022,20230971,42407,31487,MAINE NATURAL GAS,9 INDUSTRIAL PARKWAY,BRUNSWICK,ME,04011,Natural Gas,,MAINE,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17628,,,,,,,,,,,,,No,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,INITIAL,3/14/23,3/14/23,7100.2-1 (Rev. 3-2022)
3/1/24,2022,20230490,43049,31492,TARGA PIPELINE MID-CONTINENT LLC,"811 LOUISIANA STREET, SUITE 2100",HOUSTON,TX,77002,Natural Gas,,"OKLAHOMA, TEXAS",0,0,0,4.9,0,0,0,0,0,0,0,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6864,,,,,,,,,,,,,,0,4.9,0,0,0,0,0,0,0,4.9,0,0,0,0,0,0,0,0,0,0,0,4.9,0,0,0,0,0,0,0,4.9,0,35.07,0,0,0,0,0,0,0,35.07,0,12.75,0,0,0,0,4.03,0,0,16.78,0,158.45,0,0,0,0,0,0,0,158.45,0,0,0,0,0,0,0,0,0,0,0,206.27,0,0,0,0,4.03,0,0,210.3,0,211.17,0,0,0,0,4.03,0,0,215.2,SUPPLEMENTAL,3/8/23,7/28/23,7100.2-1 (Rev. 3-2022)
3/1/24,2022,20230027,41410,31494,CITY WATER AND LIGHT PLANT,400 EAST MONROE,JONESBORO,AR,72403-1289,Natural Gas,,ARKANSAS,0,0,0,11.55,0,0,0,0,0,0,0,11.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1069.416,,,,,,,,,,,,,No,0,11.55,0,0,0,0,0,0,0,11.55,0,0,0,0,0,0,0,0,0,0,0,11.55,0,0,0,0,0,0,0,11.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.55,0,0,0,0,0,0,0,11.55,INITIAL,2/2/23,2/2/23,7100.2-1 (Rev. 3-2022)
3/1/24,2022,20230830,42259,31501,"M-R VENTURES, LLC",P.O. BOX 670963,DALLAS,TX,75367,Natural Gas,,MICHIGAN,0,0,0,1.53,0,0,0,0,0,0,0,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,No,0,1.53,0,0,0,0,0,0,0,1.53,0,0,0,0,0,0,0,0,0,0,0,1.53,0,0,0,0,0,0,0,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53,0,0,0,0,0,0,0,1.53,INITIAL,3/13/23,3/13/23,7100.2-1 (Rev. 3-2022)
3/1/24,2022,20230885,42318,31502,OCCIDENTAL PERMIAN LTD,"5 GREENWAY PLAZA, SUITE 110",HOUSTON,TX,77046,Natural Gas,,"NEW MEXICO, TEXAS",0,0.22,1.42,37.01,,,,,0,0.22,1.42,37.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810.77,,,,,,,,,,,,,No,0,38.65,0,0,0,0,0,0,0,38.65,0,0,0,0,0,0,0,0,0,0,0,38.65,0,0,0,0,0,0,0,38.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36,0,63.84,0,0,0.05,0,0,68.25,0,0,0,0,0,0,0,0,0,0,0,4.36,0,63.84,0,0,0.05,0,0,68.25,0,43.01,0,63.84,0,0,0.05,0,0,106.9,INITIAL,3/13/23,3/13/23,7100.2-1 (Rev. 3-2022)
