Operator ID,Pdf,Operator Name,Report ID,Incident Date,Incident City,Incident County,Incident State,Significant?,Part System,Serious?,Public Evacuation?,HCA?,Onsite Response Time,Install Year Failed Item,Cause,SubCause,# of Fatalities,# of Injuries,Total Cost,Public Property Damage,Incident Year,InTER or InTRA,IM Safety Program
19570,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=48728 "" > Pdf</A>",TRANSCONTINENTAL GAS PIPE LINE COMPANY,20160037,2016-04-27,MELVILLE,SAINT LANDRY,LOUISIANA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,,ALL OTHER CAUSES,UNKNOWN,0,0,808768,0,2016,INTERSTATE,WILLIAMS PIPELINE
19570,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=51431 "" > Pdf</A>",TRANSCONTINENTAL GAS PIPE LINE COMPANY,20180051,2018-04-12,PELZER,GREENVILLE,SOUTH CAROLINA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,1967,MATERIAL FAILURE OF PIPE OR WELD,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0,0,740055,0,2018,INTERSTATE,WILLIAMS PIPELINE
19570,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=53389 "" > Pdf</A>",TRANSCONTINENTAL GAS PIPE LINE COMPANY,20190029,2019-02-18,RESTON,FAIRFAX,VIRGINIA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,Yes,0,2019,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,0,0,288293,0,2019,INTERSTATE,WILLIAMS PIPELINE
19570,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=88745 "" > Pdf</A>",TRANSCONTINENTAL GAS PIPE LINE COMPANY,20190127,2019-11-08,GROVER,CLEVELAND,NORTH CAROLINA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,-2825,2017,MATERIAL FAILURE OF PIPE OR WELD,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0,0,558714,0,2019,INTERSTATE,WILLIAMS PIPELINE
19570,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=99285 "" > Pdf</A>",TRANSCONTINENTAL GAS PIPE LINE COMPANY,20210070,2021-05-05,OLNEY,MONTGOMERY,MARYLAND,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,Yes,132480,1970,EQUIPMENT FAILURE,THREADED CONNECTION/COUPLING FAILURE,0,0,250000,0,2021,INTERSTATE,WILLIAMS PIPELINE
19570,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=99965 "" > Pdf</A>",TRANSCONTINENTAL GAS PIPE LINE COMPANY,20180086,2018-07-30,ST. JAMES,ST. JAMES,LOUISIANA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,1968,MATERIAL FAILURE OF PIPE OR WELD,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0,0,6776988,0,2018,INTERSTATE,WILLIAMS PIPELINE
19610,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=45167 "" > Pdf</A>",TRANSWESTERN PIPELINE COMPANY LLC,20180055,2018-04-24,JAL,LEA,NEW MEXICO,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,108,1969,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,376048,0,2018,INTERSTATE,ENERGY TRANSFER
19610,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=47175 "" > Pdf</A>",TRANSWESTERN PIPELINE COMPANY LLC,20180033,2018-02-16,GALLUP,MCKINLEY,NEW MEXICO,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,34,2005,MATERIAL FAILURE OF PIPE OR WELD,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0,0,180145,0,2018,INTERSTATE,ENERGY TRANSFER
20044,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=70606 "" > Pdf</A>",LINDE,20190063,2019-05-05,BAYTOWN,HARRIS,TEXAS,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,60,1992,NATURAL FORCE DAMAGE,LIGHTNING,0,0,500948,0,2019,INTERSTATE,"PRAXAIR, INC"
21252,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=24868 "" > Pdf</A>",VIKING GAS TRANSMISSION CO,20140069,2014-05-26,WARREN,MARSHALL,MINNESOTA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,24,1960,MATERIAL FAILURE OF PIPE OR WELD,ENVIRONMENTAL CRACKING-RELATED,0,0,626779,0,2014,INTERSTATE,ONEOK
21252,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=95854 "" > Pdf</A>",VIKING GAS TRANSMISSION CO,20210035,2021-03-08,NOT WITHIN A MUNICIPALITY,CLARK,WISCONSIN,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,1960,EQUIPMENT FAILURE,THREADED CONNECTION/COUPLING FAILURE,0,0,332119,3000,2021,INTERSTATE,ONEOK
21349,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=12401 "" > Pdf</A>",VIRGINIA NATURAL GAS,20120019,2012-01-18,MECHANICSVILLE,HANOVER COUNTY,VIRGINIA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,2000,NATURAL FORCE DAMAGE,EARTH MOVEMENT,0,0,99408,0,2012,INTRASTATE,VIRGINIA NATURAL GAS
22182,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=97528 "" > Pdf</A>",WASHINGTON GAS LIGHT CO,20210054,2021-05-25,ADELPHI,PRINCE GEORGES,MARYLAND,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,Yes,Yes,20,1950,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,124940,0,2021,INTRASTATE,WASHINGTON GAS LIGHT CO
22435,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=13541 "" > Pdf</A>","WEST TEXAS GAS UTILITY, LLC.",20130058,2013-05-31,LA PRYOR,ZAVALLA,TEXAS,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,1940,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,0,0,800972,792000,2013,INTRASTATE,WEST TEXAS GAS
22476,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=30127 "" > Pdf</A>",ATMOS ENERGY CORPORATION - KY/MID-STATES (KENTUCKY),20150135,2015-10-16,SHELBYVILLE,SHELBY,KENTUCKY,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,Yes,No,22,1974,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,188009,0,2015,INTRASTATE,ATMOS
22655,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=10629 "" > Pdf</A>","WBI ENERGY TRANSMISSION, INC.",20130016,2013-01-26,ALEXANDER,MCKENZIE COUNTY,NORTH DAKOTA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,71,1962,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,194993,0,2013,INTERSTATE,"WBI ENERGY TRANSMISSION, INC."
26330,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=14062 "" > Pdf</A>","ENABLE OKLAHOMA INTRASTATE TRANSMISSION, LLC",20130071,2013-06-29,KINTA,HASKELL,OKLAHOMA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,15,1980,CORROSION,INTERNAL,0,0,86457,0,2013,INTRASTATE,ENABLE MIDSTREAM
26330,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=35930 "" > Pdf</A>","ENABLE OKLAHOMA INTRASTATE TRANSMISSION, LLC",20150086,2015-05-31,NOT WITHIN A MUNICIPALITY,HUGHES,OKLAHOMA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,50,1970,NATURAL FORCE DAMAGE,HEAVY RAINS/FLOODS,0,0,2791648,28707,2015,INTRASTATE,ENABLE MIDSTREAM
26330,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=43646 "" > Pdf</A>","ENABLE OKLAHOMA INTRASTATE TRANSMISSION, LLC",20170107,2017-10-21,CANUTE,WASHITA,OKLAHOMA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,1980,MATERIAL FAILURE OF PIPE OR WELD,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0,0,623673,17000,2017,INTRASTATE,ENABLE MIDSTREAM
26330,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=49846 "" > Pdf</A>","ENABLE OKLAHOMA INTRASTATE TRANSMISSION, LLC",20180115,2018-10-22,OKLAHOMA CITY,CLEVELAND,OKLAHOMA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,45,1960,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,108368,1000,2018,INTRASTATE,ENABLE MIDSTREAM
26330,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=61765 "" > Pdf</A>","ENABLE OKLAHOMA INTRASTATE TRANSMISSION, LLC",20190098,2019-07-26,HOMINY,OSAGE,OKLAHOMA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,80,1970,MATERIAL FAILURE OF PIPE OR WELD,ENVIRONMENTAL CRACKING-RELATED,0,0,326750,5000,2019,INTRASTATE,ENABLE MIDSTREAM
30750,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=7296 "" > Pdf</A>",MIDAMERICAN ENERGY COMPANY,20120055,2012-04-27,ZWINGLE,JACKSON,IOWA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,73,1996,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,629780,440000,2012,INTRASTATE,MIDAMERICAN ENERGY COMPANY
30782,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=30232 "" > Pdf</A>",HARVEST MIDSTREAM COMPANY,20160017,2016-02-03,NOT WITHIN A MUNICIPALITY,VERMILION (IN VERMILION BAY),LOUISIANA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,-3240,1967,CORROSION,INTERNAL,0,0,145020,0,2016,INTRASTATE,HARVEST MIDSTREAM COMPANY
30782,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=38833 "" > Pdf</A>",HARVEST MIDSTREAM COMPANY,20160092,2016-11-21,NOT WITHIN A MUNICIPALITY,VERMILLION (IN VERMILLION BAY),LOUISIANA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,810,1967,CORROSION,INTERNAL,0,0,126025,0,2016,INTRASTATE,HARVEST MIDSTREAM COMPANY
31023,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=64065 "" > Pdf</A>",CITGO REFINING & CHEMICAL CO. L.P.,20190053,2018-11-12,CORPUS CHRISTI,NUECES,TEXAS,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,Yes,0,1983,CORROSION,INTERNAL,0,0,2104000,0,2018,INTRASTATE,CITGO REFINING & CHEMICAL CO. L.P.
31130,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=20724 "" > Pdf</A>",DCP MIDSTREAM,20130081,2013-08-09,RUSTON,JACKSON,LOUISIANA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,Yes,No,48,1984,MATERIAL FAILURE OF PIPE OR WELD,MANUFACTURING-RELATED,0,0,161400,45000,2013,INTRASTATE,DCP MIDSTREAM
31159,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=96205 "" > Pdf</A>","KANSAS GAS SERVICE COMPANY, A DIVISION OF ONE GAS, INC.",20200128,2020-10-24,NOT WITHIN A MUNICIPALITY,BARTON,KANSAS,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,42,1953,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,175285,0,2020,INTRASTATE,KANSAS GAS SERVICE
31225,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=94985 "" > Pdf</A>",CLEVELAND-CLIFFS STEEL CORPORATION,20200072,2020-05-15,MIDDLETOWN,BUTLER,OHIO,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",Yes,Yes,No,10,2012,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,0,1,128892,7000,2020,INTRASTATE,AK STEEL CORP
31286,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=17382 "" > Pdf</A>","ONEOK GAS TRANSPORTATION, LLC",20140015,2014-01-06,DEPEW,CREEK,OKLAHOMA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,1951,CORROSION,EXTERNAL,0,0,418165,70000,2014,INTRASTATE,ONEOK
31286,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=20383 "" > Pdf</A>","ONEOK GAS TRANSPORTATION, LLC",20140100,2014-09-03,CATOOSA,ROGERS,OKLAHOMA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,Yes,0,1974,MATERIAL FAILURE OF PIPE OR WELD,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0,0,163309,5000,2014,INTRASTATE,ONEOK
31286,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=33508 "" > Pdf</A>","ONEOK GAS TRANSPORTATION, LLC",20160074,2016-08-17,NOT WITHIN A MUNICIPALITY,GARVIN,OKLAHOMA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",Yes,No,No,0,1949,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,0,1,57063,2000,2016,INTRASTATE,ONEOK
31286,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=45610 "" > Pdf</A>","ONEOK GAS TRANSPORTATION, LLC",20180065,2018-06-01,NOT WITHIN A MUNICIPALITY,KINGFISHER,OKLAHOMA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,20,1960,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,79547,0,2018,INTRASTATE,ONEOK
31286,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=64245 "" > Pdf</A>","ONEOK GAS TRANSPORTATION, LLC",20190110,2019-09-05,HEALDTON,CARTER,OKLAHOMA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,30,1961,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,95882,0,2019,INTRASTATE,ONEOK
31348,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=55267 "" > Pdf</A>",ATMOS ENERGY CORPORATION - MID-TEX,20190061,2019-04-22,DECATUR,WISE,TEXAS,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,1991,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,349112,183000,2019,INTRASTATE,ATMOS
31424,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=88465 "" > Pdf</A>","BBT SIGCO INTRASTATE, LLC",20190133,2019-11-04,NOT WITHIN A MUNICIPALITY,SAINT BERNARD,LOUISIANA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,1430,1962,NATURAL FORCE DAMAGE,EARTH MOVEMENT,0,0,102300,1800,2019,INTRASTATE,AMERICAN MIDSTREAM
31451,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=96091 "" > Pdf</A>",KINDER MORGAN TEXAS PIPELINE CO,20200116,2020-10-04,GOODRICH,POLK,TEXAS,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,24,1982,NATURAL FORCE DAMAGE,EARTH MOVEMENT,0,0,3748906,0,2020,INTRASTATE,KINDER MORGAN
31470,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=25425 "" > Pdf</A>",VECTREN ENERGY DELIVERY OF OHIO,20150088,2015-05-13,NOT WITHIN A MUNICIPALITY,SHELBY COUNTY,OHIO,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,61,1953,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,0,0,110779,0,2015,INTRASTATE,VECTREN ENERGY DELIVERY OF OHIO
31470,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=32206 "" > Pdf</A>",VECTREN ENERGY DELIVERY OF OHIO,20160048,2016-05-11,UNION,MIAMI,OHIO,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,27,1963,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,101129,0,2016,INTRASTATE,VECTREN ENERGY DELIVERY OF OHIO
31531,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=11925 "" > Pdf</A>","ONEOK WESTEX TRANSMISSION, LLC",20130038,2013-04-02,BIG SPRING,HOWARD,TEXAS,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,50,1970,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,106104,0,2013,INTRASTATE,ONEOK
31531,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=19843 "" > Pdf</A>","ONEOK WESTEX TRANSMISSION, LLC",20140049,2014-04-10,ODESSA,ECTOR,TEXAS,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,15,1967,MATERIAL FAILURE OF PIPE OR WELD,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0,0,300031,0,2014,INTRASTATE,ONEOK
31531,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=22687 "" > Pdf</A>","ONEOK WESTEX TRANSMISSION, LLC",20140127,2014-09-23,NOT WITHIN A MUNICIPALITY,REEVES,TEXAS,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,46,1968,CORROSION,EXTERNAL,0,0,149266,0,2014,INTRASTATE,ONEOK
31531,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=35289 "" > Pdf</A>","ONEOK WESTEX TRANSMISSION, LLC",20150138,2015-10-21,NOT WITHIN A MUNICIPALITY,REEVES,TEXAS,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,90,1968,CORROSION,EXTERNAL,0,0,262237,0,2015,INTRASTATE,ONEOK
31531,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=35391 "" > Pdf</A>","ONEOK WESTEX TRANSMISSION, LLC",20150129,2015-10-01,NOT WITHIN A MUNICIPALITY,MARTIN,TEXAS,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,21,1930,CORROSION,EXTERNAL,0,0,212576,0,2015,INTRASTATE,ONEOK
31565,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=48512 "" > Pdf</A>","GULFSTREAM MANAGEMENT &  OPERATING SERVICES,LLC",20180010,2017-12-16,PASCAGOULA,JACKSON,MISSISSIPPI,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,15,,CORROSION,EXTERNAL,0,0,200702,0,2017,INTERSTATE,"GULFSTREAM NATURAL GAS SYSTEM, LLC"
31594,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=51008 "" > Pdf</A>","SOUTHCROSS MUSTANG TRANSMISSION, LTD.",20160054,2016-04-12,WOODSBORO,REFUGIO,TEXAS,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",Yes,No,No,0,2016,EQUIPMENT FAILURE,OTHER EQUIPMENT FAILURE,2,1,1845,0,2016,INTRASTATE,SOUTHCROSS
31604,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=54386 "" > Pdf</A>",EQUITRANS MIDSTREAM CORPORATION,20190017,2019-01-29,LUMBERPORT,HARRISON,WEST VIRGINIA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,-62,2015,NATURAL FORCE DAMAGE,EARTH MOVEMENT,0,0,86388,0,2019,INTERSTATE,EQT MIDSTREAM
31618,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=22624 "" > Pdf</A>",ENTERPRISE PRODUCTS OPERATING LLC,20140092,2014-08-07,ROYALTY,WARD,TEXAS,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,83,1970,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,412070,0,2014,INTRASTATE,ENTERPRISE
31618,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=29666 "" > Pdf</A>",ENTERPRISE PRODUCTS OPERATING LLC,20150137,2015-10-30,CORPUS CHRISTI,NUECES,TEXAS,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,Yes,0,1973,ALL OTHER CAUSES,UNKNOWN,0,0,620901,0,2015,INTRASTATE,ENTERPRISE
31618,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=84466 "" > Pdf</A>",ENTERPRISE PRODUCTS OPERATING LLC,20200047,2020-04-09,ST. HEWDIG,BEXAR,TEXAS,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,Yes,No,110,1949,MATERIAL FAILURE OF PIPE OR WELD,MANUFACTURING-RELATED,0,0,155930,50000,2020,INTRASTATE,ENTERPRISE
31711,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=15557 "" > Pdf</A>","SOUTHERN STAR CENTRAL GAS PIPELINE, INC",20130093,2013-09-28,PERRY,NOBLE,OKLAHOMA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,Yes,No,77,1930,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,0,0,408875,0,2013,INTERSTATE,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC"
31711,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=17885 "" > Pdf</A>","SOUTHERN STAR CENTRAL GAS PIPELINE, INC",20140010,2013-12-26,PERRY,NOBLE,OKLAHOMA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,52,1930,EQUIPMENT FAILURE,THREADED CONNECTION/COUPLING FAILURE,0,0,105334,0,2013,INTERSTATE,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC"
31711,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=21028 "" > Pdf</A>","SOUTHERN STAR CENTRAL GAS PIPELINE, INC",20130108,2013-10-29,HESSTON,HARVEY,KANSAS,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,1968,MATERIAL FAILURE OF PIPE OR WELD,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0,0,477034,0,2013,INTERSTATE,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC"
31711,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=24151 "" > Pdf</A>","SOUTHERN STAR CENTRAL GAS PIPELINE, INC",20140067,2014-05-19,NOT WITHIN A MUNICIPALITY,NOBLE COUNTY,OKLAHOMA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,213,1930,CORROSION,EXTERNAL,0,0,220821,42000,2014,INTERSTATE,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC"
31711,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=27547 "" > Pdf</A>","SOUTHERN STAR CENTRAL GAS PIPELINE, INC",20150062,2015-04-04,NOT WITHIN A MUNICIPALITY,BUCHANAN,MISSOURI,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,161,,OTHER OUTSIDE FORCE DAMAGE,OTHER OUTSIDE FORCE DAMAGE,0,0,140784,0,2015,INTERSTATE,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC"
31711,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=30206 "" > Pdf</A>","SOUTHERN STAR CENTRAL GAS PIPELINE, INC",20140094,2014-08-12,MERRIAM,JOHNSON,KANSAS,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,Yes,0,1989,CORROSION,EXTERNAL,0,0,997781,20000,2014,INTERSTATE,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC"
31711,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=30386 "" > Pdf</A>","SOUTHERN STAR CENTRAL GAS PIPELINE, INC",20150033,2015-02-26,NOT WITHIN A MUNICIPALITY,COWLEY,KANSAS,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,2000,ALL OTHER CAUSES,UNKNOWN,0,0,386563,0,2015,INTERSTATE,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC"
