sub.id,sub.name,sub.sys,sub.status,pri.id,pri.name,pri.status,start,end
13707,NORTHERN MINNESOTA UTILITIES,GD,INACTIVE,13707,NORTHERN MINNESOTA UTILITIES,Current,1995-04-20,2025-02-03
13707,NORTHERN MINNESOTA UTILITIES,GT,INACTIVE,13707,NORTHERN MINNESOTA UTILITIES,Current,1995-04-20,2025-02-03
13710,NORTHERN ILLINOIS GAS CO,GD,ACTIVE,13710,NORTHERN ILLINOIS GAS CO,Current,1995-04-20,2025-02-03
13710,NORTHERN ILLINOIS GAS CO,GT,ACTIVE,13710,NORTHERN ILLINOIS GAS CO,Current,1995-04-20,2025-02-03
13710,NORTHERN ILLINOIS GAS CO,UNGS,ACTIVE,13710,NORTHERN ILLINOIS GAS CO,Current,2017-01-18,2025-02-03
13725,NORTHERN INDUSTRIAL ENERGY DEVELOPMENT INC,GD,ACTIVE,13725,NORTHERN INDUSTRIAL ENERGY DEVELOPMENT INC,Current,1988-06-13,2025-02-03
13730,NORTHERN INDIANA PUBLIC SERVICE CO,GD,ACTIVE,13730,NORTHERN INDIANA PUBLIC SERVICE CO,Current,1995-04-20,2025-02-03
13730,NORTHERN INDIANA PUBLIC SERVICE CO,GT,ACTIVE,13730,NORTHERN INDIANA PUBLIC SERVICE CO,Current,1995-04-20,2025-02-03
13730,NORTHERN INDIANA PUBLIC SERVICE CO,UNGS,ACTIVE,13730,NORTHERN INDIANA PUBLIC SERVICE CO,Current,2017-01-18,2025-02-03
13750,NORTHERN NATURAL GAS CO,GD,ACTIVE,13750,NORTHERN NATURAL GAS CO,Current,1995-05-03,2025-02-03
13750,NORTHERN NATURAL GAS CO,GT,ACTIVE,13750,NORTHERN NATURAL GAS CO,Current,1995-05-03,2025-02-03
13750,NORTHERN NATURAL GAS CO,UNGS,ACTIVE,13750,NORTHERN NATURAL GAS CO,Current,2017-01-18,2025-02-03
13769,NORTHERN BORDER PIPELINE COMPANY,GT,ACTIVE,405,TransCanada,Current,1995-05-03,2025-02-03
13772,FERRELLGAS,GD,ACTIVE,13772,FERRELLGAS,Current,1989-05-08,2025-02-03
13783,NORTHERN STATES POWER CO OF WISCONSIN,GD,ACTIVE,31636,Xcel Energy,Current,1995-04-20,2025-02-03
13783,NORTHERN STATES POWER CO OF WISCONSIN,GT,ACTIVE,31636,Xcel Energy,Current,1995-04-20,2025-02-03
13795,NORTHERN UTILITIES INC (ME),GD,ACTIVE,13800,Unitil,Current,1995-04-20,2025-02-03
13800,"NORTHERN UTILITIES, INC. (NH)",GD,ACTIVE,13800,Unitil,Current,1995-05-24,2025-02-03
13820,NORTHWEST ALABAMA GAS DISTRICT,GD,ACTIVE,13820,NORTHWEST ALABAMA GAS DISTRICT,Current,1995-05-24,2025-02-03
13840,NORTHWEST NATURAL GAS CO,GD,ACTIVE,13840,NORTHWEST NATURAL GAS CO,Current,1995-04-20,2025-02-03
13840,NORTHWEST NATURAL GAS CO,GT,ACTIVE,13840,NORTHWEST NATURAL GAS CO,Current,1995-04-20,2025-02-03
13840,NORTHWEST NATURAL GAS CO,UNGS,ACTIVE,13840,NORTHWEST NATURAL GAS CO,Current,2017-01-18,2025-02-03
13845,NORTHWEST PIPELINE LLC,GT,ACTIVE,19570,Williams Pipeline,Current,1995-04-21,2025-02-03
13845,NORTHWEST PIPELINE LLC,GT,ACTIVE,19570,Williams Pipeline,Superseded,1200-12-12,1995-04-20
13860,"NORWICH DEPT OF PUBLIC UTILITIES, CITY OF",GD,ACTIVE,13860,"NORWICH DEPT OF PUBLIC UTILITIES, CITY OF",Current,1995-04-20,2025-02-03
14010,OAK RIDGE UTIL DIST,GD,ACTIVE,14010,OAK RIDGE UTIL DIST,Current,1995-04-20,2025-02-03
14040,"OBION GAS SYSTEM, TOWN OF",GD,ACTIVE,14040,"OBION GAS SYSTEM, TOWN OF",Current,1987-06-04,2025-02-03
14070,"OCILLA GAS DEPT, CITY OF",GD,ACTIVE,14070,"OCILLA GAS DEPT, CITY OF",Current,1995-05-24,2025-02-03
14121,OHIO CUMBERLAND GAS CO,GD,ACTIVE,14121,OHIO CUMBERLAND GAS CO,Current,1995-05-24,2025-02-03
14130,OHIO GAS CO,GD,ACTIVE,14130,OHIO GAS CO,Current,1995-05-24,2025-02-03
14140,EAST KENTUCKY UTILITIES INC,GD,INACTIVE,32601,KENTUCKY FRONTIER,Current,1995-05-24,2025-02-03
14145,"ENLINK OHIO RIVER VALLEY PIPELINE, LLC",HL,ACTIVE,15979,"ERGON TRUCKING, INC.",Current,2023-11-01,2025-02-03
14145,"ENLINK OHIO RIVER VALLEY PIPELINE, LLC",HL,ACTIVE,32117,ENLINK MIDSTREAM,Superseded,2014-03-07,2023-10-31
14145,"ENLINK OHIO RIVER VALLEY PIPELINE, LLC",HL,ACTIVE,14145,OHIO OIL GATHERING CORP II,Superseded,1987-06-04,2014-03-06
14180,OHIO VALLEY GAS CORP,GD,ACTIVE,14180,OHIO VALLEY GAS CORP,Current,1995-04-20,2025-02-03
14180,OHIO VALLEY GAS CORP,GT,ACTIVE,14180,OHIO VALLEY GAS CORP,Current,1995-04-20,2025-02-03
14190,OHIO VALLEY GAS INC,GD,INACTIVE,14190,OHIO VALLEY GAS INC,Current,1995-04-20,2025-02-03
14194,"OILTANKING, HOUSTON LP",HL,ACTIVE,14194,"OILTANKING, HOUSTON LP",Current,1987-06-04,2025-02-03
14200,OKALOOSA COUNTY GAS DISTRICT,GD,ACTIVE,14200,OKALOOSA COUNTY GAS DISTRICT,Current,1995-04-20,2025-02-03
14200,OKALOOSA COUNTY GAS DISTRICT,GT,ACTIVE,14200,OKALOOSA COUNTY GAS DISTRICT,Current,1995-04-20,2025-02-03
14210,"OKLAHOMA NATURAL GAS COMPANY, A DIVISION OF ONE GAS, INC.",GD,ACTIVE,14210,OKLAHOMA NATURAL GAS CO,Current,1995-04-20,2025-02-03
14210,"OKLAHOMA NATURAL GAS COMPANY, A DIVISION OF ONE GAS, INC.",GT,ACTIVE,14210,OKLAHOMA NATURAL GAS CO,Current,1995-04-20,2025-02-03
14225,RINGWOOD GATHERING CO,GT,ACTIVE,31178,XTO,Current,1995-06-01,2025-02-03
14270,"OLIVE BRANCH MUNICIPAL GAS, CITY OF",GD,ACTIVE,14270,"OLIVE BRANCH MUNICIPAL GAS, CITY OF",Current,1987-06-04,2025-02-03
14280,OLIVE HILL NATURAL GAS SYSTEM,GD,ACTIVE,14280,OLIVE HILL NATURAL GAS SYSTEM,Current,1995-05-24,2025-02-03
14320,ONEONTA GAS DEPT,GD,ACTIVE,14320,ONEONTA GAS DEPT,Current,1995-04-20,2025-02-03
14330,ORANGE & ROCKLAND UTILITY INC,GD,ACTIVE,14330,Orange Rockland Util,Current,1995-05-24,2025-02-03
14330,ORANGE & ROCKLAND UTILITY INC,GT,ACTIVE,14330,Orange Rockland Util,Current,1995-05-24,2025-02-03
14340,ORANGEBURG PUBLIC UTILITIES,GD,ACTIVE,14340,ORANGEBURG PUBLIC UTILITIES,Current,1995-04-20,2025-02-03
14341,ORWELL NATURAL GAS CO,GD,INACTIVE,14341,ORWELL NATURAL GAS CO,Current,2015-03-04,2025-02-03
14341,ORWELL NATURAL GAS CO,GD,INACTIVE,13635,Orwell,Superseded,1995-05-24,2015-03-03
14355,ORLANDO PUBLIC WORKS AUTH,GD,ACTIVE,14355,ORLANDO PUBLIC WORKS AUTH,Current,1995-04-20,2025-02-03
14356,"ORBIT GAS TRANSMISSION, INC.",GT,ACTIVE,14356,"ORBIT GAS TRANSMISSION, INC.",Current,1995-05-03,2025-02-03
14360,"ORONOGO MUNICIPAL GAS SYSTEM , CITY OF",GD,ACTIVE,14360,"ORONOGO MUNICIPAL GAS SYSTEM , CITY OF",Current,1995-04-20,2025-02-03
14370,OSAGE CITY MUNICIPAL GAS SYSTEM,GD,ACTIVE,14370,OSAGE CITY MUNICIPAL GAS SYSTEM,Current,1995-05-24,2025-02-03
14380,"OSAGE MUNICIPAL GAS UTILITY, TOWN OF",GD,ACTIVE,14380,"OSAGE MUNICIPAL GAS UTILITY, TOWN OF",Current,1995-04-20,2025-02-03
14391,"OSAGE PIPE LINE COMPANY, LLC",HL,ACTIVE,32011,Holly Energy,Current,2016-09-01,2025-02-03
14400,OSGOOD GAS UTILITY,GD,ACTIVE,14400,OSGOOD GAS UTILITY,Current,1995-04-20,2025-02-03
14410,OWATONNA PUBLIC UTILITIES,GD,ACTIVE,14410,OWATONNA PUBLIC UTILITIES,Current,1995-05-24,2025-02-03
14410,OWATONNA PUBLIC UTILITIES,GT,ACTIVE,14410,OWATONNA PUBLIC UTILITIES,Current,1995-05-24,2025-02-03
14435,"OZARK GAS TRANSMISSION, L.L.C",GT,ACTIVE,14435,OZARK GAS TRANSMISSION SYSTEM,Current,2020-04-01,2025-02-03
14435,"OZARK GAS TRANSMISSION, L.L.C",GT,ACTIVE,19235,Enbridge,Superseded,1995-04-20,2020-03-31
15007,PACIFIC GAS & ELECTRIC CO,GD,ACTIVE,15007,PG&E,Current,1995-04-20,2025-02-03
15007,PACIFIC GAS & ELECTRIC CO,GT,ACTIVE,15007,PG&E,Current,1995-04-20,2025-02-03
15007,PACIFIC GAS & ELECTRIC CO,UNGS,ACTIVE,15007,PG&E,Current,2017-01-18,2025-02-03
15014,GAS TRANSMISSION NORTHWEST LLC,GT,ACTIVE,405,TransCanada,Current,1995-04-20,2025-02-03
15033,GREAT BASIN GAS TRANSMISSION COMPANY,GT,ACTIVE,18536,Southwest Gas,Current,2021-03-12,2025-02-03
15033,GREAT BASIN GAS TRANSMISSION COMPANY,GT,ACTIVE,15033,Southwest Gas,Superseded,1995-04-20,2021-03-11
15035,PAINTSVILLE CITY GAS SYSTEM,GD,ACTIVE,15035,PAINTSVILLE CITY GAS SYSTEM,Current,1995-05-24,2025-02-03
15042,PALATKA GAS AUTH,GD,ACTIVE,15042,PALATKA GAS AUTH,Current,1987-06-04,2025-02-03
15070,"PALMER MUNICIPAL SYSTEM, CITY OF",GD,ACTIVE,15070,"PALMER MUNICIPAL SYSTEM, CITY OF",Current,1995-05-24,2025-02-03
15077,PALMETTO GAS SYSTEM,GD,ACTIVE,15077,PALMETTO GAS SYSTEM,Current,1995-05-24,2025-02-03
15084,"PALO ALTO, CITY OF",GD,ACTIVE,15084,"PALO ALTO, CITY OF",Current,1995-04-20,2025-02-03
15091,PUBLIC GAS CO,GD,INACTIVE,13635,Orwell,Current,1987-06-04,2025-02-03
15105,PANHANDLE EASTERN PIPELINE CO,GT,ACTIVE,32099,Energy Transfer,Current,2013-06-01,2025-02-03
15105,PANHANDLE EASTERN PIPELINE CO,GT,ACTIVE,15105,Southern Union,Superseded,1995-05-03,2013-05-31
15105,PANHANDLE EASTERN PIPELINE CO,UNGS,ACTIVE,32099,Energy Transfer,Current,2017-01-18,2025-02-03
15119,"PARIS GAS SYSTEM, CITY OF",GD,ACTIVE,15119,"PARIS GAS SYSTEM, CITY OF",Current,1995-05-24,2025-02-03
15126,PARIS - HENRY COUNTY PUBLIC UTIL DIST,GD,ACTIVE,15126,PARIS - HENRY COUNTY PUBLIC UTIL DIST,Current,1995-05-24,2025-02-03
15132,PAPCO INC,GD,ACTIVE,15132,PAPCO INC,Current,1995-04-20,2025-02-03
15140,PARSONS NATURAL GAS SYSTEM,GD,ACTIVE,15140,PARSONS NATURAL GAS SYSTEM,Current,1995-06-06,2025-02-03
15147,PARTRIDGE GAS DISTRIBUTION SYSTEM,GD,ACTIVE,15147,PARTRIDGE GAS DISTRIBUTION SYSTEM,Current,1995-05-24,2025-02-03
15154,"PASCAGOULA NATURAL GAS SYSTEM, CITY OF",GD,INACTIVE,15154,"PASCAGOULA NATURAL GAS SYSTEM, CITY OF",Current,1995-04-20,2025-02-03
15156,SINCLAIR TRANSPORTATION COMPANY,GT,ACTIVE,32011,Holly Energy,Current,2022-12-31,2025-02-03
15156,SINCLAIR TRANSPORTATION COMPANY,HL,ACTIVE,32011,Holly Energy,Current,2022-12-31,2025-02-03
15156,SINCLAIR TRANSPORTATION COMPANY,HL,ACTIVE,15156,SINCLAIR TRANSPORTATION COMPANY,Superseded,1987-06-04,2022-12-30
15161,"PATTERSON GAS DEPT, CITY OF",GD,ACTIVE,15161,"PATTERSON GAS DEPT, CITY OF",Current,1995-04-20,2025-02-03
15168,"PAWNEE GAS SYSTEM, VILLAGE OF",GD,ACTIVE,15168,"PAWNEE GAS SYSTEM, VILLAGE OF",Current,1995-04-20,2025-02-03
15189,"PEARSALL GAS DEPT, CITY OF",GD,ACTIVE,15189,"PEARSALL GAS DEPT, CITY OF",Current,1995-04-20,2025-02-03
15203,"PELHAM NATURAL GAS SYSTEM, CITY OF",GD,ACTIVE,15203,"PELHAM NATURAL GAS SYSTEM, CITY OF",Current,1995-04-20,2025-02-03
15208,PELICAN RESERVE PIPELINE CO,GT,ACTIVE,15208,PELICAN RESERVE PIPELINE CO,Current,1995-05-03,2025-02-03
15217,"PENDER MUNICIPAL GAS DEPT, VILLAGE OF",GD,ACTIVE,15217,"PENDER MUNICIPAL GAS DEPT, VILLAGE OF",Current,1995-04-20,2025-02-03
15259,UGI PENN NATURAL GAS,GD,INACTIVE,15259,UGI PENN NATURAL GAS,Current,1995-04-20,2025-02-03
15259,UGI PENN NATURAL GAS,GT,INACTIVE,15259,UGI PENN NATURAL GAS,Current,1995-04-20,2025-02-03
15329,PEOPLES GAS LIGHT & COKE CO,GD,ACTIVE,15329,Peoples,Current,1995-05-24,2025-02-03
15329,PEOPLES GAS LIGHT & COKE CO,GT,ACTIVE,15329,Peoples,Current,1995-05-24,2025-02-03
15329,PEOPLES GAS LIGHT & COKE CO,UNGS,ACTIVE,15329,Peoples,Current,2017-01-18,2025-02-03
15348,PEOPLES GAS SYSTEM INC,GD,ACTIVE,15348,Peoples,Current,2011-08-02,2025-02-03
15348,PEOPLES GAS SYSTEM INC,GT,ACTIVE,15348,Peoples,Current,1987-06-04,2025-02-03
15350,PEOPLES NATURAL GAS COMPANY LLC,GD,ACTIVE,15350,Peoples,Current,1995-04-20,2025-02-03
15350,PEOPLES NATURAL GAS COMPANY LLC,GT,ACTIVE,15350,Peoples,Current,1995-04-20,2025-02-03
15350,PEOPLES NATURAL GAS COMPANY LLC,UNGS,ACTIVE,15350,Peoples,Current,2017-01-18,2025-02-03
15359,BLACK HILLS ENERGY,GD,ACTIVE,15359,BLACK HILLS,Current,1995-04-20,2025-02-03
15359,BLACK HILLS ENERGY,GT,ACTIVE,15359,BLACK HILLS,Current,1995-04-20,2025-02-03
15359,BLACK HILLS ENERGY,UNGS,ACTIVE,15359,BLACK HILLS,Current,2017-01-18,2025-02-03
15371,PERHAM MUNICIPAL GAS SYSTEM,GD,ACTIVE,15371,PERHAM MUNICIPAL GAS SYSTEM,Current,1995-05-24,2025-02-03
15385,"PERRY, CITY OF",GD,ACTIVE,15385,"PERRY, CITY OF",Current,1995-04-20,2025-02-03
15392,PERRY MUNICIPAL GAS SYSTEM,GD,ACTIVE,15392,PERRY MUNICIPAL GAS SYSTEM,Current,1995-05-24,2025-02-03
15398,"PERRY GAS SYSTEM, CITY OF",GD,ACTIVE,15398,"PERRY GAS SYSTEM, CITY OF",Current,1995-05-24,2025-02-03
15406,"PERRYTON, CITY OF",GD,ACTIVE,15406,"PERRYTON, CITY OF",Current,1995-05-24,2025-02-03
15413,"PERRYVILLE MUNICIPAL SYSTEM, CITY OF",GD,ACTIVE,15413,"PERRYVILLE MUNICIPAL SYSTEM, CITY OF",Current,1995-05-24,2025-02-03
15444,"PDC MOUNTAINEER, LLC",GT,INACTIVE,15444,PETROLEUM DEVELOPMENT CORP,Current,1995-04-21,2025-02-03
15454,PETROLEUM FUELS CO,GT,ACTIVE,15454,PETROLEUM FUELS CO,Current,1995-06-01,2025-02-03
15462,PECO ENERGY CO,GD,ACTIVE,15462,PECO ENERGY CO,Current,1995-05-24,2025-02-03
15462,PECO ENERGY CO,GT,ACTIVE,15462,PECO ENERGY CO,Current,1995-05-24,2025-02-03
15469,PHILADELPHIA GAS WORKS,GD,ACTIVE,15469,PHILADELPHIA GAS WORKS,Current,1995-05-24,2025-02-03
15469,PHILADELPHIA GAS WORKS,GT,ACTIVE,15469,PHILADELPHIA GAS WORKS,Current,1995-05-24,2025-02-03
15476,PEOPLES GAS COMPANY LLC,GD,ACTIVE,15476,Peoples,Current,1995-04-20,2025-02-03
15476,PEOPLES GAS COMPANY LLC,GT,ACTIVE,15350,Peoples,Current,2014-11-01,2025-02-03
15476,PEOPLES GAS COMPANY LLC,GT,ACTIVE,32499,TWP PIPELINE LLC,Superseded,1995-04-20,2014-10-31
15476,PEOPLES GAS COMPANY LLC,UNGS,ACTIVE,15476,Peoples,Current,2017-01-18,2025-02-03
15480,CONOCOPHILLIPS ALASKA NATURAL GAS CORP.,GT,INACTIVE,15480,CONOCOPHILLIPS ALASKA NATURAL GAS CORP.,Current,1995-05-03,2025-02-03
15485,PHILLIPS 66 COMPANY - SWEENY REFINERY,GT,ACTIVE,15485,PHILLIPS 66 COMPANY - SWEENY REFINERY,Current,1995-05-03,2025-02-03
15485,PHILLIPS 66 COMPANY - SWEENY REFINERY,HL,ACTIVE,15485,PHILLIPS 66 COMPANY - SWEENY REFINERY,Current,1995-05-03,2025-02-03
15497,"PICAYUNE UTILITIES DEPT, CITY OF",GD,ACTIVE,15497,"PICAYUNE UTILITIES DEPT, CITY OF",Current,1995-04-20,2025-02-03
15504,PICKENS COUNTY NATURAL GAS DISTRICT,GD,ACTIVE,15504,PICKENS COUNTY NATURAL GAS DISTRICT,Current,1995-04-20,2025-02-03
15515,PIEDMONT GAS CO,GD,ACTIVE,15515,PIEDMONT GAS CO,Current,1995-05-24,2025-02-03
15518,PIEDMONT NATURAL GAS CO INC,GD,ACTIVE,15518,PIEDMONT NATURAL GAS CO INC,Current,1995-04-20,2025-02-03
15518,PIEDMONT NATURAL GAS CO INC,GT,ACTIVE,15518,PIEDMONT NATURAL GAS CO INC,Current,1995-04-20,2025-02-03
15525,"PIEDMONT WATER WORKS GAS & SEWER BOARD, CITY OF",GD,ACTIVE,15525,"PIEDMONT WATER WORKS GAS & SEWER BOARD, CITY OF",Current,1995-04-20,2025-02-03
15532,PIERRE PART NATURAL GAS INC,GD,ACTIVE,18416,SOUTH COAST GAS CO INC,Current,1995-04-20,2025-02-03
15540,PIKE COUNTY LIGHT & POWER CO,GD,ACTIVE,14330,Orange Rockland Util,Current,1995-05-24,2025-02-03
15546,PIKE NATURAL GAS CO,GD,ACTIVE,15546,PIKE NATURAL GAS CO,Current,1995-04-20,2025-02-03
15560,"PIKEVILLE GAS SYSTEM, TOWN OF",GD,ACTIVE,15560,"PIKEVILLE GAS SYSTEM, TOWN OF",Current,1995-05-24,2025-02-03
15567,"PINCKNEYVILLE MUNICIPAL GAS DEPT, CITY OF",GD,ACTIVE,15567,"PINCKNEYVILLE MUNICIPAL GAS DEPT, CITY OF",Current,1995-05-24,2025-02-03
15581,"PINELAND GAS DEPT, CITY OF",GD,ACTIVE,15581,"PINELAND GAS DEPT, CITY OF",Current,2018-02-14,2025-02-03
15589,PINE PIPELINE INC,GT,ACTIVE,32099,Energy Transfer,Current,2022-07-01,2025-02-03
15589,PINE PIPELINE INC,GT,ACTIVE,4473,Atmos,Superseded,1995-04-21,2022-06-30
15602,PIONEER NATURAL RESOURCES,GT,ACTIVE,15602,PIONEER NATURAL RESOURCES,Current,1987-06-04,2025-02-03
15616,"PITTSBORO GAS CO, TOWN OF",GD,ACTIVE,15616,"PITTSBORO GAS CO, TOWN OF",Current,1995-04-20,2025-02-03
15623,"PITTSBURG GAS SYSTEM, VILLAGE OF",GD,INACTIVE,15623,"PITTSBURG GAS SYSTEM, VILLAGE OF",Current,1995-04-20,2025-02-03
15630,PITTSFIELD MUNICIPAL GAS UTILITY,GD,ACTIVE,15630,PITTSFIELD MUNICIPAL GAS UTILITY,Current,1995-05-24,2025-02-03
15645,PLACID PIPELINE COMPANY LLC,GT,ACTIVE,15645,PLACID PIPELINE COMPANY LLC,Current,1987-06-04,2025-02-03
15645,PLACID PIPELINE COMPANY LLC,HL,ACTIVE,15645,PLACID PIPELINE COMPANY LLC,Current,1987-06-04,2025-02-03
15652,"PLAINS, CITY OF",GD,ACTIVE,15652,"PLAINS, CITY OF",Current,1995-04-20,2025-02-03
15652,"PLAINS, CITY OF",GT,ACTIVE,15652,"PLAINS, CITY OF",Current,1995-04-20,2025-02-03
15674,PRODUCTS (SE) PIPE LINE CORPORATION,HL,ACTIVE,18092,Kinder Morgan,Current,1987-06-04,2025-02-03
15679,"PLAQUEMINE, CITY OF",GD,ACTIVE,15679,"PLAQUEMINE, CITY OF",Current,1995-04-20,2025-02-03
15686,PLATTSBURG GAS DEPT,GD,ACTIVE,15686,PLATTSBURG GAS DEPT,Current,1995-05-24,2025-02-03
15700,"PLEASANT HILL GAS SYSTEM, VILLAGE OF",GD,ACTIVE,15700,"PLEASANT HILL GAS SYSTEM, VILLAGE OF",Current,1995-05-24,2025-02-03
15742,PONCA GAS DEPT,GD,ACTIVE,15742,PONCA GAS DEPT,Current,1995-04-20,2025-02-03
15755,"PONTOTOC, CITY OF",GD,ACTIVE,15755,"PONTOTOC, CITY OF",Current,1987-06-04,2025-02-03
15763,PORT ALLEN MUNICIPAL SYSTEM,GD,ACTIVE,15763,PORT ALLEN MUNICIPAL SYSTEM,Current,1995-04-20,2025-02-03
15770,PORT BARRE MUNICIPAL SYSTEM,GD,ACTIVE,15770,PORT BARRE MUNICIPAL SYSTEM,Current,1995-05-24,2025-02-03
15774,NORTH DAKOTA PIPELINE COMPANY LLC,HL,ACTIVE,11169,Enbridge,Current,1987-06-04,2025-02-03
15784,PORTLAND NATURAL GAS SYSTEM,GD,ACTIVE,15784,PORTLAND NATURAL GAS SYSTEM,Current,1995-04-20,2025-02-03
15786,PORTLAND PIPE LINE CORPORATION,HL,ACTIVE,15786,PORTLAND PIPE LINE CORPORATION,Current,1987-06-04,2025-02-03
15790,PONTCHARTRAIN NATURAL GAS SYSTEM,GT,ACTIVE,31618,Enterprise,Current,1995-04-21,2025-02-03
15790,PONTCHARTRAIN NATURAL GAS SYSTEM,UNGS,ACTIVE,31618,Enterprise,Current,2017-01-18,2025-02-03
15798,POSEYVILLE MUNICIPLE GAS CO,GD,ACTIVE,15798,POSEYVILLE MUNICIPLE GAS CO,Current,1995-04-20,2025-02-03
15812,"POTOSI, CITY OF",GD,ACTIVE,15812,"POTOSI, CITY OF",Current,1995-05-24,2025-02-03
15825,WESTLAKE US 2 LLC,GT,ACTIVE,15825,EAGLE US 2 LLC,Current,1995-06-01,2025-02-03
15825,WESTLAKE US 2 LLC,HL,ACTIVE,15825,EAGLE US 2 LLC,Current,2019-03-29,2025-02-03
15826,POWELL CLINCH UTIL DIST,GD,ACTIVE,15826,POWELL CLINCH UTIL DIST,Current,1995-04-20,2025-02-03
15828,"PRAIRIE VIEW GAS SYSTEM (AKA WALLER, CITY OF)",GD,ACTIVE,15828,"PRAIRIE VIEW GAS SYSTEM (AKA WALLER, CITY OF)",Current,1995-04-20,2025-02-03
15840,PRESCOTT MUNICIPAL GAS SYSTEM (CITY OF LENOX),GD,ACTIVE,15840,PRESCOTT MUNICIPAL GAS SYSTEM (CITY OF LENOX),Current,1995-05-24,2025-02-03
15845,PRESQUE ISLE ELECTRIC & GAS COOPERATIVE,GD,ACTIVE,15845,PRESQUE ISLE ELECTRIC & GAS COOPERATIVE,Current,1995-05-24,2025-02-03
15848,PRESTON MUNICIPAL GAS UTILITIES,GD,ACTIVE,15848,PRESTON MUNICIPAL GAS UTILITIES,Current,1995-04-20,2025-02-03
15851,"DELEK MARKETING AND SUPPLY, LP",HL,ACTIVE,11551,"DELEK LOGISTICS OPERATING, LLC.",Current,2023-02-15,2025-02-03
15851,"DELEK MARKETING AND SUPPLY, LP",HL,ACTIVE,15851,"DELEK MARKETING AND SUPPLY, LP",Superseded,1988-05-11,2023-02-14
15854,PRESTONSBURG CITY UTILITIES,GD,ACTIVE,15854,PRESTONSBURG CITY UTILITIES,Current,1995-04-20,2025-02-03
15861,PRINCETON MUNICIPAL NATURAL GAS SYSTEM,GD,ACTIVE,15861,PRINCETON MUNICIPAL NATURAL GAS SYSTEM,Current,1995-05-24,2025-02-03
15889,PROVENCAL NATURAL GAS SERVICE,GD,ACTIVE,15889,PROVENCAL NATURAL GAS SERVICE,Current,1987-06-04,2025-02-03
15903,"PROVIDENCE, CITY OF",GD,ACTIVE,15903,"PROVIDENCE, CITY OF",Current,1995-04-20,2025-02-03
15910,PRYOR MUNICIPAL UTILITY BOARD,GD,ACTIVE,15910,PRYOR MUNICIPAL UTILITY BOARD,Current,1995-05-24,2025-02-03
15915,"PIPELINES OF PUERTO RICO INCD, THE",HL,ACTIVE,15915,"PIPELINES OF PUERTO RICO INCD, THE",Current,2006-12-18,2025-02-03
15915,"PIPELINES OF PUERTO RICO INCD, THE",HL,ACTIVE,15915,"PIPELINES OF PUERTO RICO INCD, THE",Superseded,1988-11-01,2006-12-17
15931,PUBLIC SERVICE CO OF COLORADO,GD,ACTIVE,31636,Xcel Energy,Current,1995-05-24,2025-02-03
15931,PUBLIC SERVICE CO OF COLORADO,GT,ACTIVE,31636,Xcel Energy,Current,1995-05-24,2025-02-03
15931,PUBLIC SERVICE CO OF COLORADO,UNGS,ACTIVE,15931,PUBLIC SERVICE CO OF COLORADO,Current,2017-01-18,2025-02-03
15938,PUBLIC SERVICE CO OF NORTH CAROLINA,GD,ACTIVE,15938,PUBLIC SERVICE CO OF NORTH CAROLINA,Current,1995-05-24,2025-02-03
15938,PUBLIC SERVICE CO OF NORTH CAROLINA,GT,ACTIVE,15938,PUBLIC SERVICE CO OF NORTH CAROLINA,Current,1995-05-24,2025-02-03
15952,PUBLIC SERVICE ELECTRIC & GAS CO,GD,ACTIVE,15952,PUBLIC SERVICE ELECTRIC & GAS CO,Current,1995-04-20,2025-02-03
15952,PUBLIC SERVICE ELECTRIC & GAS CO,GT,ACTIVE,15952,PUBLIC SERVICE ELECTRIC & GAS CO,Current,1995-04-20,2025-02-03
15966,PULASKI NATURAL GAS DEPT,GD,ACTIVE,15966,PULASKI NATURAL GAS DEPT,Current,1995-04-20,2025-02-03
15979,"ERGON TERMINALING, INC.",HL,ACTIVE,15979,"ERGON TRUCKING, INC.",Current,1995-11-06,2025-02-03
16010,"QUINCY MUNICIPAL GAS SYSTEM, CITY OF",GD,ACTIVE,16010,"QUINCY MUNICIPAL GAS SYSTEM, CITY OF",Current,1995-04-20,2025-02-03
16020,"QUITMAN GAS DEPT, CITY OF",GD,ACTIVE,16020,"QUITMAN GAS DEPT, CITY OF",Current,1995-04-20,2025-02-03
16667,ENERGY NORTH NATURAL GAS INC,GD,ACTIVE,16667,ENERGY NORTH NATURAL GAS INC,Current,1989-02-01,2025-02-03
16667,ENERGY NORTH NATURAL GAS INC,GT,ACTIVE,16667,ENERGY NORTH NATURAL GAS INC,Current,1989-02-01,2025-02-03
17058,STERLING NATURAL GAS INC,GD,ACTIVE,17058,STERLING NATURAL GAS INC,Current,1995-05-24,2025-02-03
17060,RAMONA PUBLIC WORKS,GD,ACTIVE,17060,RAMONA PUBLIC WORKS,Current,1995-05-24,2025-02-03
17070,"RANGELY, TOWN OF",GD,ACTIVE,17070,"RANGELY, TOWN OF",Current,1995-04-20,2025-02-03
17080,"RANKIN MUNICIPAL SYSTEM, CITY OF",GD,ACTIVE,17080,"RANKIN MUNICIPAL SYSTEM, CITY OF",Current,1995-04-20,2025-02-03
17090,RATON GAS TRANSMISSION CO,GT,ACTIVE,17090,Raton,Current,1995-04-20,2025-02-03
17110,"READING, CITY OF",GD,ACTIVE,17110,"READING, CITY OF",Current,1995-04-20,2025-02-03
