sub.id,sub.name,sub.sys,pri.id,pri.name
18256,"SHELBINA GAS DEPT, CITY OF",GD,18256,"SHELBINA GAS DEPT, CITY OF"
18260,SHELBY GAS ASSOCIATION,GD,18260,SHELBY GAS ASSOCIATION
18264,"SHELBY GAS DEPT, CITY OF",GD,18264,"SHELBY GAS DEPT, CITY OF"
18272,SHELDON GAS CO,GD,18272,SHELDON GAS CO
18273,SHELL PIPELINE CORP,GT,31174,Shell
18275,SHELL CHEMICAL CO,HL,18275,SHELL CHEMICAL CO
18288,"SHELLMAN GAS DEPT, TOWN OF",GD,18288,"SHELLMAN GAS DEPT, TOWN OF"
18300,"SHUQUALAK GAS DEPT, CITY OF",GD,18300,"SHUQUALAK GAS DEPT, CITY OF"
18304,SICILY ISLAND GAS CO,GD,18304,SICILY ISLAND GAS CO
18308,NV Energy,GD,18308,NV Energy
18308,NV Energy,GT,18308,NV Energy
18328,"SIMMESPORT NATURAL GAS SYSTEM, TOWN OF",GD,18328,"SIMMESPORT NATURAL GAS SYSTEM, TOWN OF"
18332,"SIMS MUNICIPAL GAS SYSTEM, VILLAGE OF",GD,18332,"SIMS MUNICIPAL GAS SYSTEM, VILLAGE OF"
18336,SIOUX CENTER MUNICIPAL GAS UTILITY,GD,18336,SIOUX CENTER MUNICIPAL GAS UTILITY
18336,SIOUX CENTER MUNICIPAL GAS UTILITY,GT,18336,SIOUX CENTER MUNICIPAL GAS UTILITY
18340,SIPCO GAS TRANSMISSION CORP,GT,18340,SIPCO GAS TRANSMISSION CORP
18352,"SLAUGHTER MUNICIPAL GAS SYSTEM, TOWN OF",GD,18352,"SLAUGHTER MUNICIPAL GAS SYSTEM, TOWN OF"
18360,SLICK PUBLIC WORKS AUTH,GD,18360,SLICK PUBLIC WORKS AUTH
18368,"SMYRNA NATURAL GAS SYSTEM, TOWN OF",GD,18368,"SMYRNA NATURAL GAS SYSTEM, TOWN OF"
18369,SWICKARD GAS CO,GD,18369,SWICKARD GAS CO
18376,"SOCIAL CIRCLE GAS DEPT, CITY OF",GD,18376,"SOCIAL CIRCLE GAS DEPT, CITY OF"
18380,SOCORRO NATURAL GAS CO,GD,18380,SOCORRO NATURAL GAS CO
18380,SOCORRO NATURAL GAS CO,GT,18380,SOCORRO NATURAL GAS CO
18386,BP OIL PIPELINE CO,HL,31189,BP
18388,SOMERSET GAS SERVICE,GD,18388,SOMERSET GAS SERVICE
18388,SOMERSET GAS SERVICE,GT,18388,SOMERSET GAS SERVICE
18392,SOMERVILLE LIGHT GAS & WATER,GD,18392,SOMERVILLE LIGHT GAS & WATER
18400,Rock Energy Cooperative,GD,18400,Rock Energy Cooperative
18408,"DOMINION ENERGY SOUTH CAROLINA, INC.",GD,18408,SOUTH CAROLINA ELECTRIC & GAS CO
18408,"DOMINION ENERGY SOUTH CAROLINA, INC.",GT,18408,SOUTH CAROLINA ELECTRIC & GAS CO
18416,SOUTH COAST GAS CO INC,GD,18416,SOUTH COAST GAS CO INC
18432,"SOUTH FULTON GAS DEPT, CITY OF",GD,18432,"SOUTH FULTON GAS DEPT, CITY OF"
18440,SOUTH JERSEY GAS CO,GD,18440,SOUTH JERSEY GAS CO
18440,SOUTH JERSEY GAS CO,GT,18440,SOUTH JERSEY GAS CO
18456,SOUTHEAST GAS,GD,18456,SOUTHEAST ALABAMA GAS DISTRICT
18456,SOUTHEAST GAS,GT,18456,SOUTHEAST ALABAMA GAS DISTRICT
18464,SOUTHEAST INDIANA NATURAL GAS CO,GD,18464,SOUTHEAST INDIANA NATURAL GAS CO
18465,SOUTHEASTERN NATURAL GAS CO,GD,18465,SOUTHEASTERN NATURAL GAS CO
18472,SEMCO ENERGY GAS COMPANY,GD,18472,SEMCO ENERGY GAS COMPANY
18472,SEMCO ENERGY GAS COMPANY,GT,18472,SEMCO ENERGY GAS COMPANY
18472,SEMCO ENERGY GAS COMPANY,UNGS,18472,SEMCO ENERGY GAS COMPANY
18473,SEMCO PIPELINE CO,GT,18473,SEMCO PIPELINE CO
18480,SOUTHERN CALIFORNIA EDISON CO,GD,18480,SOUTHERN CALIFORNIA EDISON CO
18484,SOUTHERN CALIFORNIA GAS CO,GD,18484,SOUTHERN CALIFORNIA GAS CO
18484,SOUTHERN CALIFORNIA GAS CO,GT,18484,SOUTHERN CALIFORNIA GAS CO
18484,SOUTHERN CALIFORNIA GAS CO,UNGS,18484,SOUTHERN CALIFORNIA GAS CO
18496,SOUTHERN CONNECTICUT GAS CO,GD,18496,So Conn Gas
18499,SOUTHERN GAS TRANSMISSION CO,GT,32345,Sempra
18508,SOUTHERN INDIANA GAS & ELECTRIC CO,GD,8070,Vectren
18508,SOUTHERN INDIANA GAS & ELECTRIC CO,GT,8070,Vectren
18508,SOUTHERN INDIANA GAS & ELECTRIC CO,UNGS,18508,SOUTHERN INDIANA GAS & ELECTRIC CO
18516,SOUTHERN NATURAL GAS CO,GT,2564,Kinder Morgan
18516,SOUTHERN NATURAL GAS CO,UNGS,2564,Kinder Morgan
18520,SOUTHERN PUBLIC SERVICE CO,GD,18520,SOUTHERN PUBLIC SERVICE CO
18526,"SOUTHERN UNION GAS SERVICES, LTD",GT,32256,SOUTHERN UNION INTRASTATE GAS PIPELINE
18526,"SOUTHERN UNION GAS SERVICES, LTD",GT,18526,"SOUTHERN UNION GAS SERVICES, LTD"
18526,"SOUTHERN UNION GAS SERVICES, LTD",HL,32256,SOUTHERN UNION INTRASTATE GAS PIPELINE
18526,"SOUTHERN UNION GAS SERVICES, LTD",HL,18526,"SOUTHERN UNION GAS SERVICES, LTD"
18532,"TEXAS GAS SERVICE COMPANY, A DIVISION OF ONE GAS, INC.",GD,18532,Texas Gas
18532,"TEXAS GAS SERVICE COMPANY, A DIVISION OF ONE GAS, INC.",GT,18532,Texas Gas
18536,SOUTHWEST GAS CORP,GD,18536,Southwest Gas
18536,SOUTHWEST GAS CORP,GT,18536,Southwest Gas
18544,CITY OF ALPINE GAS DEPT,GD,18544,CITY OF ALPINE GAS DEPT
18548,SOUTHWESTERN GAS PIPELINE INC,GT,31304,Devon
18555,SOUTHWESTERN PUBLIC SERVICE CO,GT,31636,Xcel Energy
18560,SOUTHWESTERN VIRGINIA GAS CO,GD,18560,SOUTHWESTERN VIRGINIA GAS CO
18560,SOUTHWESTERN VIRGINIA GAS CO,GT,18560,SOUTHWESTERN VIRGINIA GAS CO
18564,"SPARTA NATURAL GAS SYSTEM, CITY OF",GD,18564,"SPARTA NATURAL GAS SYSTEM, CITY OF"
18568,"SPEARMAN GAS DEPT, CITY OF",GD,18568,"SPEARMAN GAS DEPT, CITY OF"
18572,"SPEARVILLE GAS SYSTEM, CITY OF",GD,18572,"SPEARVILLE GAS SYSTEM, CITY OF"
18578,SPERRY UTILITY SERVICES AUTH,GD,18578,SPERRY UTILITY SERVICES AUTH
18584,"SPRINGFIELD, CITY UTILITIES OF",GD,18584,"SPRINGFIELD, CITY UTILITIES OF"
18584,"SPRINGFIELD, CITY UTILITIES OF",GT,18584,"SPRINGFIELD, CITY UTILITIES OF"
18591,SPRINGFIELD GAS SYSTEM,GD,18591,SPRINGFIELD GAS SYSTEM
18594,"SPUR, CITY OF",GD,18594,"SPUR, CITY OF"
18596,"STANBERRY GAS DEPT, CITY OF",GD,18596,"STANBERRY GAS DEPT, CITY OF"
18600,STANDARD GAS CO,GD,18600,STANDARD GAS CO
18608,STANDARD PACIFIC GAS LINE INC,GT,15007,PG&E
18620,"STARKE NATURAL GAS DEPT, CITY OF",GD,18620,"STARKE NATURAL GAS DEPT, CITY OF"
18626,STARR COUNTY GAS SYSTEM,GD,18626,STARR COUNTY GAS SYSTEM
18628,"STATESBORO GAS DEPT, CITY OF",GD,18628,"STATESBORO GAS DEPT, CITY OF"
18636,"STEPHEN, CITY OF",GD,18636,"STEPHEN, CITY OF"
18636,"STEPHEN, CITY OF",GT,18636,"STEPHEN, CITY OF"
18644,STEVENSON UTILITIES BOARD,GD,18644,STEVENSON UTILITIES BOARD
18646,ENBRIDGE OFFSHORE (GAS TRANSMISSION) LLC,GT,18646,Enbridge
18648,"STINNETT GAS DEPT, CITY OF",GD,18648,"STINNETT GAS DEPT, CITY OF"
18649,PURE UTILITIES LC,GD,18649,PURE UTILITIES LC
18652,STOCKDALE NATURAL GAS SYSTEM,GD,18652,STOCKDALE NATURAL GAS SYSTEM
18656,"STONINGTON, VILLAGE OF",GD,18656,"STONINGTON, VILLAGE OF"
18664,STROMSBURG GAS DEPARTMENT,GD,18664,STROMSBURG GAS DEPARTMENT
18667,FREEPORT-MCMORAN OIL & GAS,GT,18667,FREEPORT-MCMORAN OIL & GAS
18667,FREEPORT-MCMORAN OIL & GAS,HL,18667,FREEPORT-MCMORAN OIL & GAS
18676,STURGIS NATURAL GAS SYSTEM,GD,18676,STURGIS NATURAL GAS SYSTEM
18678,ST LOUIS PIPELINE OPERATING LLC,HL,18678,ST LOUIS PIPELINE OPERATING LLC
18680,SUBURBAN NATURAL GAS COMPANY,GD,18680,SUBURBAN NATURAL GAS COMPANY
18684,SUBURBAN PROPANE,GD,18684,SUBURBAN PROPANE
18696,"SUGAR HILL NATURAL GAS SYSTEM, CITY OF",GD,18696,"SUGAR HILL NATURAL GAS SYSTEM, CITY OF"
18704,"SULLIVAN GAS DEPT, CITY OF",GD,18704,"SULLIVAN GAS DEPT, CITY OF"
18708,SUMITON GAS BOARD,GD,18708,SUMITON GAS BOARD
18712,"SUMMERVILLE GAS SYSTEM, CITY OF",GD,18712,"SUMMERVILLE GAS SYSTEM, CITY OF"
18718,SUNOCO PIPELINE L.P.,GT,18718,Energy Transfer
18718,SUNOCO PIPELINE L.P.,HL,32099,Energy Transfer
18718,SUNOCO PIPELINE L.P.,HL,18718,Energy Transfer
18728,"SUNDOWN GAS SYSTEMS, CITY OF",GD,18728,"SUNDOWN GAS SYSTEMS, CITY OF"
18736,SUNRAY UTILITIES SYSTEM,GD,18736,SUNRAY UTILITIES SYSTEM
18738,"SUNRISE, CITY OF",GD,18738,"SUNRISE, CITY OF"
18740,"SUNSET GAS CO, TOWN OF",GD,18740,"SUNSET GAS CO, TOWN OF"
18752,SUPERIOR WATER LIGHT & POWER CO,GD,18752,SUPERIOR WATER LIGHT & POWER CO
18752,SUPERIOR WATER LIGHT & POWER CO,GT,18752,SUPERIOR WATER LIGHT & POWER CO
18764,"SWEENY GAS SYSTEM, CITY OF",GD,18764,"SWEENY GAS SYSTEM, CITY OF"
18768,SWEETWATER BOARD OF PUBLIC UTILITES,GD,18768,SWEETWATER BOARD OF PUBLIC UTILITES
18779,"SUNOCO, INC (R&M)",HL,18779,"SUNOCO, INC (R&M)"
18780,SWITZERLAND COUNTY NATURAL GAS CO,GD,18780,SWITZERLAND COUNTY NATURAL GAS CO
18784,SYLACAUGA GAS SYSTEM,GD,18784,SYLACAUGA GAS SYSTEM
18784,SYLACAUGA GAS SYSTEM,GT,18784,SYLACAUGA GAS SYSTEM
18792,"SYLVANIA GAS SYSTEMS, CITY OF",GD,18792,"SYLVANIA GAS SYSTEMS, CITY OF"
18796,CITY OF SYLVESTER,GD,18796,CITY OF SYLVESTER
18799,"SUPERIOR UTILITIES, CITY OF",GD,18799,"SUPERIOR UTILITIES, CITY OF"
18800,"SYLVIA MUNICIPAL GAS DEPT, CITY OF",GD,18800,"SYLVIA MUNICIPAL GAS DEPT, CITY OF"
19020,"TALBOTTON, TOWN OF",GD,19020,"TALBOTTON, TOWN OF"
19030,"TALLAHASSEE, CITY OF",GD,19030,"TALLAHASSEE, CITY OF"
19040,"TALLAPOOSA GAS DEPT, CITY OF",GD,19040,"TALLAPOOSA GAS DEPT, CITY OF"
19050,"TALLASSEE, CITY OF",GD,19050,"TALLASSEE, CITY OF"
19060,"TALOGA, TOWN OF",GD,19060,"TALOGA, TOWN OF"
19070,"TAMMS MUNICIPAL GAS SYSTEM, VILLAGE OF",GD,19070,"TAMMS MUNICIPAL GAS SYSTEM, VILLAGE OF"
19090,"TANGIPAHOA, VILLAGE OF",GD,19090,"TANGIPAHOA, VILLAGE OF"
19102,ENERGEN RESOURCES CORP.,GT,19102,Energen
19102,ENERGEN RESOURCES CORP.,HL,19102,Energen
19125,TEAVEE OIL & GAS INC,UNGS,19125,TEAVEE OIL & GAS INC
19160,TENNESSEE GAS PIPELINE COMPANY,GT,2564,Kinder Morgan
19160,TENNESSEE GAS PIPELINE COMPANY,UNGS,2564,Kinder Morgan
19205,TERREBONNE PARISH CONSOLIDATED GOVERNMENT,GD,19205,TERREBONNE PARISH CONSOLIDATED GOVERNMENT
19235,"TEXAS EASTERN TRANSMISSION, LP",GT,19235,Enbridge
19235,"TEXAS EASTERN TRANSMISSION, LP",UNGS,19235,Enbridge
19237,"TE PRODUCTS PIPELINE COMPANY, LLC",HL,31618,Enterprise
19269,TGG PIPELINE LTD,GT,19269,TGG PIPELINE LTD
19270,"TEXAS GAS TRANSMISSION, LLC",GT,19270,Boardwalk
19270,"TEXAS GAS TRANSMISSION, LLC",GT,31728,Boardwalk
19270,"TEXAS GAS TRANSMISSION, LLC",UNGS,19270,Boardwalk
19301,TEXAS MUNICIPAL POWER AGENCY,GT,19301,TEXAS MUNICIPAL POWER AGENCY
19319,"TPC GROUP, LLC",GT,19319,"TPC GROUP, LLC"
19319,"TPC GROUP, LLC",HL,19319,"TPC GROUP, LLC"
19340,TEXAS WESTERN MUNICIPAL GAS CORP,GD,19340,TEXAS WESTERN MUNICIPAL GAS CORP
19350,THEBES MUNICIPAL GAS CO,GD,19350,THEBES MUNICIPAL GAS CO
19360,"THIBODAUX GAS DEPT, CITY OF",GD,19360,"THIBODAUX GAS DEPT, CITY OF"
19380,"THOMASVILLE WATER & LIGHT DEPT, CITY OF",GD,19380,"THOMASVILLE WATER & LIGHT DEPT, CITY OF"
19390,"THOMSON GAS SYSTEM, CITY OF",GD,19390,"THOMSON GAS SYSTEM, CITY OF"
19400,"THREE RIVERS GAS, CITY OF",GD,19400,"THREE RIVERS GAS, CITY OF"
19410,THUMS LONG BEACH CO,GT,31228,California Resources Elk Hills
19410,THUMS LONG BEACH CO,GT,19410,THUMS LONG BEACH CO
19410,THUMS LONG BEACH CO,HL,31228,California Resources Elk Hills
19410,THUMS LONG BEACH CO,HL,19410,THUMS LONG BEACH CO
19450,"TIFTON, CITY OF",GD,19450,"TIFTON, CITY OF"
19470,TIPTON MUNICIPAL UTILITIES,GD,19470,TIPTON MUNICIPAL UTILITIES
19471,"TIPTON COUNTY, FIRST UTIL DIST OF",GD,19471,"TIPTON COUNTY, FIRST UTIL DIST OF"
19475,TISHOMINGO GAS SYSTEM,GD,19475,TISHOMINGO GAS SYSTEM
19476,TITONKA MUNICIPAL GAS SYSTEM,GD,19476,TITONKA MUNICIPAL GAS SYSTEM
19481,T & M TERMINAL CO,HL,39533,TORRANCE LOGISTICS COMPANY LLC
19481,T & M TERMINAL CO,HL,26120,COLLINS PIPELINE CO
19481,T & M TERMINAL CO,HL,4906,ExxonMobil
19490,"TOCCOA NATURAL GAS SYSTEM, CITY OF",GD,19490,"TOCCOA NATURAL GAS SYSTEM, CITY OF"
19490,"TOCCOA NATURAL GAS SYSTEM, CITY OF",GT,19490,"TOCCOA NATURAL GAS SYSTEM, CITY OF"
19510,"TOLEDO, VILLAGE OF",GD,19510,"TOLEDO, VILLAGE OF"
19520,"TOMBALL GAS DEPT, CITY OF",GD,19520,"TOMBALL GAS DEPT, CITY OF"
19530,"TOMPKINSVILLE, CITY OF",GD,19530,"TOMPKINSVILLE, CITY OF"
19570,TRANSCONTINENTAL GAS PIPE LINE COMPANY,GT,19570,Williams Pipeline
19570,TRANSCONTINENTAL GAS PIPE LINE COMPANY,UNGS,19570,Williams Pipeline
19574,TRAILBLAZER PIPELINE CO,GT,1007,Tallgrass
19580,TRANSCOLORADO GAS TRANSMISSION COMPANY LLC,GT,2564,Kinder Morgan
19580,TRANSCOLORADO GAS TRANSMISSION COMPANY LLC,GT,19580,Kinder Morgan
19585,TRANS MOUNTAIN PIPELINE (PUGET SOUND) LLC,HL,19585,TRANS MOUNTAIN PIPELINE (PUGET SOUND) LLC
19610,TRANSWESTERN PIPELINE COMPANY LLC,GT,32099,Energy Transfer
19641,TRI-COUNTY NATURAL GAS AUTHORITY,GD,19641,TRI - COUNTY NATURAL GAS
19670,TRIMBLE GAS SYSTEM,GD,19670,TRIMBLE GAS SYSTEM
19680,"TRINIDAD, CITY OF",GD,19680,"TRINIDAD, CITY OF"
19690,"TRION, CITY OF",GD,19690,"TRION, CITY OF"
19710,"TROY GAS SYSTEM, TOWN OF",GD,19710,"TROY GAS SYSTEM, TOWN OF"
19730,TRUNKLINE GAS CO,GT,32099,Energy Transfer
19730,TRUNKLINE GAS CO,GT,15105,Southern Union
19730,TRUNKLINE GAS CO,UNGS,32099,Energy Transfer
19740,"TRUSSVILLE, UTILITIES BOARD, CITY OF",GD,19740,"TRUSSVILLE, UTILITIES BOARD, CITY OF"
19760,"TUSCUMBIA GAS DEPT, CITY OF",GD,19760,"TUSCUMBIA GAS DEPT, CITY OF"
19761,"ENLINK TUSCALOOSA, LLC",GT,32005,EnLink Midstream
19761,"ENLINK TUSCALOOSA, LLC",GT,19761,"CROSSTEX TUSCALOOSA, LLC"
19770,TUTTLE PUBLIC WORKS AUTH,GD,19770,TUTTLE PUBLIC WORKS AUTH
19890,UCAR LOUISIANA PIPELINE LLC,GT,19890,UCAR LOUISIANA PIPELINE CO
19890,UCAR LOUISIANA PIPELINE LLC,UNGS,39760,"THE DOW CHEMICAL COMPANY, SDO"
19892,UCAR PIPELINE LLC,GT,19892,UCAR PIPELINE INCORPORATED
19892,UCAR PIPELINE LLC,HL,19892,UCAR PIPELINE INCORPORATED
19892,UCAR PIPELINE LLC,UNGS,39760,"THE DOW CHEMICAL COMPANY, SDO"
20010,"UGI UTILITIES, INC",GD,20010,"UGI UTILITIES, INC"
20010,"UGI UTILITIES, INC",GT,20010,"UGI UTILITIES, INC"
20020,"UNADILLA GAS SYSTEM, CITY OF",GD,20020,"UNADILLA GAS SYSTEM, CITY OF"
20030,UNICOI COUNTY MUNICIPAL UTILITY AUTH,GD,20030,UNICOI COUNTY MUNICIPAL UTILITY AUTH
20035,UNOCAL PIPELINE COMPANY,HL,2731,Chevron
20040,UNION CARBIDE CORP,GT,20040,UNION CARBIDE CORP
20040,UNION CARBIDE CORP,UNGS,39760,"THE DOW CHEMICAL COMPANY, SDO"
20044,LINDE,GT,20044,"PRAXAIR, INC"
20046,UNION CARBIDE CHEMICALS & PLASTICS CO INC,GT,20046,UNION CARBIDE CHEMICALS & PLASTICS CO INC
20046,UNION CARBIDE CHEMICALS & PLASTICS CO INC,HL,20046,UNION CARBIDE CHEMICALS & PLASTICS CO INC
20050,AMERENUE,GD,20050,Ameren
20050,AMERENUE,GT,20050,Ameren
20110,DUKE ENERGY KENTUCKY,GD,15518,PIEDMONT NATURAL GAS CO INC
20110,DUKE ENERGY KENTUCKY,GD,2364,Duke Energy
20110,DUKE ENERGY KENTUCKY,GT,15518,PIEDMONT NATURAL GAS CO INC
20110,DUKE ENERGY KENTUCKY,GT,2364,Duke Energy
20120,UNION OIL & GAS INC,GD,20120,UNION OIL & GAS INC
20120,UNION OIL & GAS INC,GT,20120,UNION OIL & GAS INC
20140,"UNION POINT MUNICIPAL GAS SYSTEM, CITY OF",GD,20140,"UNION POINT MUNICIPAL GAS SYSTEM, CITY OF"
20150,UNION SPRINGS UTILITIES BOARD,GD,20150,UNION SPRINGS UTILITIES BOARD
20160,"PETROLOGISTICS OLEFINS, LLC",GT,20160,"PETROLOGISTICS OLEFINS, LLC"
20160,"PETROLOGISTICS OLEFINS, LLC",HL,20160,"PETROLOGISTICS OLEFINS, LLC"
20170,"UNION UTILITY DEPT, CITY OF",GD,20170,"UNION UTILITY DEPT, CITY OF"
20180,"UNIONTOWN GAS DEPT, CITY OF",GD,20180,"UNIONTOWN GAS DEPT, CITY OF"
20190,UNIONVILLE MUNICIPAL NATURAL GAS SYSTEM,GD,20190,UNIONVILLE MUNICIPAL NATURAL GAS SYSTEM
20202,ULTRAMAR INC.,HL,4430,Valero
20211,ATMOS ENERGY CORPORATION - KY/MID-STATES (MID-STATES),GD,4473,Atmos
20211,ATMOS ENERGY CORPORATION - KY/MID-STATES (MID-STATES),GT,4473,Atmos
20236,UNITED STATES GYPSUM CO,GT,20236,UNITED STATES GYPSUM CO
20263,UNIVERSITY OF ILLINOIS - LATERAL,GT,20263,UNIVERSITY OF ILLINOIS - LATERAL
20310,"UTICA, TOWN OF",GD,20310,"UTICA, TOWN OF"
20320,"UVALDE GAS DEPT, CITY OF",GD,20320,"UVALDE GAS DEPT, CITY OF"
21030,"VALLEY ENERGY, INC.",GD,21030,"VALLEY ENERGY, INC."
21030,"VALLEY ENERGY, INC.",GT,21030,"VALLEY ENERGY, INC."
21120,VANCEBURG UTILITIES GAS DEPT,GD,21120,VANCEBURG UTILITIES GAS DEPT
21153,VARIBUS CORP,GT,21153,VARIBUS CORP
21190,VERMONT GAS SYSTEMS INC,GD,21190,VERMONT GAS SYSTEMS INC
21190,VERMONT GAS SYSTEMS INC,GT,21190,VERMONT GAS SYSTEMS INC
21200,"VERONA GAS DEPT, VILLAGE OF",GD,21200,"VERONA GAS DEPT, VILLAGE OF"
21210,VICI PUBLIC WORKS AUTH,GD,21210,VICI PUBLIC WORKS AUTH
21220,"VICKSBURG, CITY OF",GD,21220,"VICKSBURG, CITY OF"
21240,"VIDALIA GAS DEPT, CITY OF",GD,21240,"VIDALIA GAS DEPT, CITY OF"
21250,"VIENNA NATURAL GAS SYSTEM, CITY OF",GD,21250,"VIENNA NATURAL GAS SYSTEM, CITY OF"
21252,VIKING GAS TRANSMISSION CO,GT,12498,MIDWESTERN GAS TRANSMISSION CO
21260,CITY OF VIENNA MUNICIPAL GAS SYSTEM,GD,21260,CITY OF VIENNA MUNICIPAL GAS SYSTEM
21290,CITY OF VILLE PLATTE,GD,21290,"VILLE PLATTE GAS SYSTEM, TOWN OF"
21300,"VINA GAS SYSTEM, TOWN OF",GD,21300,"VINA GAS SYSTEM, TOWN OF"
21340,"VIRGINIA DEPT OF PUBLIC UTILITY, CITY OF",GD,21340,"VIRGINIA DEPT OF PUBLIC UTILITY, CITY OF"
21349,VIRGINIA NATURAL GAS,GD,21349,VIRGINIA NATURAL GAS
21349,VIRGINIA NATURAL GAS,GT,21349,VIRGINIA NATURAL GAS
21350,VIRGINIA POWER,GT,21350,VIRGINIA POWER
21359,SASOL CHEMICALS USA LLC,GT,21359,SASOL NORTH AMERICA
21359,SASOL CHEMICALS USA LLC,HL,21359,SASOL NORTH AMERICA
22014,WADLEY GAS SYSTEMS,GD,22014,WADLEY GAS SYSTEMS
22021,"WAGON MOUND GAS SYSTEM, VILLAGE OF",GD,22021,"WAGON MOUND GAS SYSTEM, VILLAGE OF"
22035,WAKEFIELD MUNICIPAL LIGHT DEPT,GD,22035,WAKEFIELD MUNICIPAL LIGHT DEPT
22035,WAKEFIELD MUNICIPAL LIGHT DEPT,GT,22035,WAKEFIELD MUNICIPAL LIGHT DEPT
22042,WAKITA UTILITIES AUTH,GD,22042,WAKITA UTILITIES AUTH
22063,"WALKER, TOWN OF",GD,22063,"WALKER, TOWN OF"
22070,ORWELL NATURAL GAS PA DIVISION,GD,13635,Orwell
22084,"WALLER, CITY OF",GD,22084,"WALLER, CITY OF"
22091,WALLY GAS CO INC,GD,22091,WALLY GAS CO INC
22098,"WALNUT GROVE GAS SYSTEM, CITY OF",GD,22098,"WALNUT GROVE GAS SYSTEM, CITY OF"
22105,"WALNUT MUNICIPLE GAS SYSTEM, TOWN OF",GD,22105,"WALNUT MUNICIPLE GAS SYSTEM, TOWN OF"
22112,"WALSENBURG, CITY OF",GD,22112,"WALSENBURG, CITY OF"
22119,WALTHALL NATURAL GAS CO INC,GD,22119,WALTHALL NATURAL GAS CO INC
22120,"WALTON, CITY OF",GD,22120,"WALTON, CITY OF"
22140,WANN PUBLIC WORKS AUTH,GD,22140,WANN PUBLIC WORKS AUTH
22154,WARNER ROBINS GAS SYSTEM,GD,22154,WARNER ROBINS GAS SYSTEM
22154,WARNER ROBINS GAS SYSTEM,GT,22154,WARNER ROBINS GAS SYSTEM
22168,"WARREN GAS DEPT, CITY OF",GD,22168,"WARREN GAS DEPT, CITY OF"
22168,"WARREN GAS DEPT, CITY OF",GT,22168,"WARREN GAS DEPT, CITY OF"
22182,WASHINGTON GAS LIGHT CO,GD,22182,WASHINGTON GAS LIGHT CO
22182,WASHINGTON GAS LIGHT CO,GT,22182,WASHINGTON GAS LIGHT CO
22189,PUGET SOUND ENERGY,GD,22189,PUGET SOUND ENERGY
22189,PUGET SOUND ENERGY,GT,22189,PUGET SOUND ENERGY
22189,PUGET SOUND ENERGY,UNGS,22189,PUGET SOUND ENERGY
22196,WASHINGTON NATURAL GAS SYSTEM,GD,22196,WASHINGTON NATURAL GAS SYSTEM
22217,WATERLOO MUNICIPAL GAS SYSTEM,GD,22217,WATERLOO MUNICIPAL GAS SYSTEM
22224,"WATERPROOF, TOWN OF",GD,22224,"WATERPROOF, TOWN OF"
22229,MONROE WATER LIGHT & GAS COMMISSION,GD,22229,MONROE WATER LIGHT & GAS COMMISSION
22231,WATERTOWN MUNICIPAL GAS DEPT,GD,22231,WATERTOWN MUNICIPAL GAS DEPT
22235,WAUKEE MUNICIPAL GAS,GD,22235,WAUKEE MUNICIPAL GAS
22235,WAUKEE MUNICIPAL GAS,GT,22235,WAUKEE MUNICIPAL GAS
22236,WATERVILLE GAS CO,GD,22236,WATERVILLE GAS CO
22238,WATERVILLE GAS & OIL CO,GD,22238,WATERVILLE GAS & OIL CO
22259,"WAVELAND WATER & GAS DEPT, CITY OF",GD,22259,"WAVELAND WATER & GAS DEPT, CITY OF"
22273,WAVERLY GAS DEPT,GD,22273,WAVERLY GAS DEPT
22280,WAYLAND MUNICIPAL GAS CO,GD,22280,WAYLAND MUNICIPAL GAS CO
22280,WAYLAND MUNICIPAL GAS CO,GT,22280,WAYLAND MUNICIPAL GAS CO
22287,"WAYNE CITY GAS UTILITY, VILLAGE OF",GD,22287,"WAYNE CITY GAS UTILITY, VILLAGE OF"
22308,"WAYNESBORO NATURAL GAS SYSTEM, CITY OF",GD,22308,"WAYNESBORO NATURAL GAS SYSTEM, CITY OF"
22315,"WAYNESBORO GAS DEPT, CITY OF",GD,22315,"WAYNESBORO GAS DEPT, CITY OF"
22322,WEDOWEE UTILITIES GAS BOARD,GD,22322,WEDOWEE UTILITIES GAS BOARD
22343,"WEIR NATURAL GAS SYSTEM, TOWN OF",GD,22343,"WEIR NATURAL GAS SYSTEM, TOWN OF"
22343,"WEIR NATURAL GAS SYSTEM, TOWN OF",GT,22343,"WEIR NATURAL GAS SYSTEM, TOWN OF"
22343,"WEIR NATURAL GAS SYSTEM, TOWN OF",GT,4473,Atmos
22350,WELCH GAS COOP,GD,22350,WELCH GAS COOP
22357,WELLMAN MUNICIPAL GAS SYSTEM,GD,22357,WELLMAN MUNICIPAL GAS SYSTEM
22357,WELLMAN MUNICIPAL GAS SYSTEM,GT,22357,WELLMAN MUNICIPAL GAS SYSTEM
22364,WEST BATON ROUGE PARISH NATURAL GAS SYSTEM,GD,22364,WEST BATON ROUGE PARISH NATURAL GAS SYSTEM
22368,WEST BAY EXPLORATION CO,GT,22368,WEST BAY EXPLORATION CO
22371,"WEST BEND, TOWN OF, GAS",GD,22371,"WEST BEND, TOWN OF, GAS"
22406,WEST JEFFERSON GAS SYSTEM,GD,22406,WEST JEFFERSON GAS SYSTEM
22410,"WESTGAS INTERSTATE, INC",GT,31636,Xcel Energy
22427,WEST POINT GAS SYSTEM,GD,22427,WEST POINT GAS SYSTEM
